cell,source,target,arch,seed,T,n_ood,raw_smooth_ece_h_default,ts_smooth_ece_h_default,d_smooth_ece_h_default,raw_smooth_ece_h_0.45,ts_smooth_ece_h_0.45,d_smooth_ece_h_0.45,raw_ece_bin10_eqwidth,ts_ece_bin10_eqwidth,d_ece_bin10_eqwidth,raw_ece_bin15_eqwidth,ts_ece_bin15_eqwidth,d_ece_bin15_eqwidth,raw_ece_bin20_eqwidth,ts_ece_bin20_eqwidth,d_ece_bin20_eqwidth,raw_ece_bin10_eqfreq,ts_ece_bin10_eqfreq,d_ece_bin10_eqfreq,raw_repo_ece_metric_safe,ts_repo_ece_metric_safe,d_repo_ece_metric_safe,raw_brier_reliability10,ts_brier_reliability10,d_brier_reliability10,raw_mce_bin10,ts_mce_bin10,d_mce_bin10,raw_rms_ce_bin10,ts_rms_ce_bin10,d_rms_ce_bin10
cpsc_ptbxl_inceptiontime_seed44,cpsc,ptbxl,inceptiontime,44,3.045573315474582,2120,0.4226223549538564,0.1610378623803245,0.2615844925735319,0.4227386619208924,0.16094864763678152,0.26179001428411086,0.41813916011520147,0.15092754352241733,0.26721161659278414,0.4181391601152016,0.15092754352241733,0.26721161659278425,0.41813916011520147,0.15125530538683693,0.2668838547283645,0.4181391601152016,0.1526990204509503,0.2654401396642513,0.41813916011520147,0.15092754352241733,0.26721161659278414,0.19242924868034347,0.025360422394836324,0.16706882628550715,0.5646203077540677,0.28322377214281874,0.28139653561124894,0.43866758334796463,0.15924956010876867,0.27941802323919596
cpsc_ptbxl_inceptiontime_seed45,cpsc,ptbxl,inceptiontime,45,3.1687513716229683,2120,0.4328910089496889,0.1718966281374002,0.2609943808122887,0.4329879293276363,0.17181572712902865,0.26117220219860765,0.4267642918482142,0.16540287427692593,0.2613614175712883,0.42746131472148985,0.16768809053182632,0.25977322418966353,0.4267642918482142,0.16909728939607122,0.25766700245214297,0.42676429184821424,0.16485051177898927,0.26191378006922494,0.4267642918482142,0.16540287427692593,0.2613614175712883,0.2032715399107599,0.028504499076599514,0.1747670408341604,0.5970415555099977,0.194561042691146,0.4024805128188517,0.45085645155721116,0.16883275475037277,0.28202369680683836
cpsc_ptbxl_inceptiontime_seed46,cpsc,ptbxl,inceptiontime,46,2.7373160485948738,2120,0.3006314091362046,0.07773385398529915,0.22289755515090548,0.30074379846429994,0.07772081299694227,0.22302298546735766,0.2973450977987838,0.07427807083104862,0.2230670269677352,0.2980921691740459,0.07858168487241629,0.21951048430162962,0.2973450977987839,0.07545191057528586,0.22189318722349802,0.29482772585074857,0.07687536392968311,0.21795236192106546,0.2973450977987838,0.07427807083104862,0.2230670269677352,0.10275790454167402,0.00842352704187848,0.09433437749979554,0.44659564464907103,0.2851635492415575,0.16143209540751352,0.32055873805228585,0.09177977468853625,0.2287789633637496
cpsc_ptbxl_resnet1d_seed42,cpsc,ptbxl,resnet1d,42,2.735391419860299,2120,0.42406182058115294,0.17248807890163118,0.25157374167952173,0.42414841900673195,0.17240776681349107,0.2517406521932409,0.41831645854520344,0.1635585374603305,0.25475792108487294,0.4183631758785473,0.1650660052337318,0.2532971706448155,0.41924275009418427,0.1635585374603305,0.25568421263385377,0.41831645854520355,0.16274541983613094,0.2555710387090726,0.41831645854520344,0.1635585374603305,0.25475792108487294,0.1928566861070381,0.02866804519863884,0.16418864090839927,0.5552090619927021,0.20516213931816052,0.3500469226745416,0.4391545127936614,0.1693164055803183,0.2698381072133431
cpsc_ptbxl_resnet1d_seed43,cpsc,ptbxl,resnet1d,43,2.5512128896851194,2120,0.40278041079879595,0.17992431062785466,0.2228561001709413,0.4028761196838994,0.17986063617239487,0.22301548351150455,0.3980284579519955,0.17153042923547604,0.22649802871651945,0.39802845795199554,0.17153042923547612,0.22649802871651942,0.3980284579519956,0.171530429235476,0.22649802871651958,0.3980284579519956,0.17053299274527298,0.22749546520672262,0.3980284579519955,0.17153042923547604,0.22649802871651945,0.17023633135345245,0.031251584100471075,0.13898474725298138,0.5186989971145037,0.2158756147007796,0.30282338241372414,0.4125970568889852,0.17678117575259839,0.2358158811363868
cpsc_ptbxl_resnet1d_seed44,cpsc,ptbxl,resnet1d,44,3.2499059272046495,2120,0.41671344010850925,0.12705792865756727,0.289655511450942,0.4167922780227135,0.1270010491494848,0.2897912288732287,0.41102087829472883,0.12279098334948954,0.2882298949452393,0.41102087829472883,0.12279098334948954,0.2882298949452393,0.4110208782947288,0.12301819487649547,0.2880026834182333,0.4110208782947289,0.12279098334948955,0.2882298949452393,0.41102087829472883,0.12279098334948954,0.2882298949452393,0.1872004212143818,0.015962907984392507,0.17123751322998929,0.5956432902684775,0.15057066841172112,0.4450726218567564,0.43266663982144704,0.12634440226774002,0.306322237553707
cpsc_ptbxl_resnet1d_seed45,cpsc,ptbxl,resnet1d,45,3.1243148338207676,2120,0.3743676345742256,0.10358755302279768,0.27078008155142796,0.3744443493409639,0.10353693250736705,0.2709074168335968,0.3696788976355543,0.105875736563078,0.26380316107247626,0.3700118879805196,0.10276445463124281,0.2672474333492768,0.371549031658555,0.10691908546648049,0.2646299461920745,0.3696788976355544,0.10291852402659002,0.2667603736089644,0.3696788976355543,0.105875736563078,0.26380316107247626,0.1591485183335042,0.011711118581331312,0.1474373997521729,0.576234343212642,0.20694669480251082,0.3692876484101312,0.3989342280796475,0.1082179217197009,0.2907163063599466
cpsc_ptbxl_resnet1d_seed46,cpsc,ptbxl,resnet1d,46,3.517784721833407,2120,0.45432647123906333,0.15851372840247102,0.2958127428365923,0.4544484205682397,0.15837720511061545,0.29607121545762427,0.45018239216703293,0.14704806687410168,0.3031343252929313,0.4501823921670329,0.1631532539052187,0.2870291382618142,0.4501823921670329,0.16858852921580578,0.2815938629512271,0.4501823921670329,0.16554449008218378,0.28463790208484907,0.45018239216703293,0.14704806687410168,0.3031343252929313,0.23106894098863212,0.03007440597885917,0.20099453500977296,0.6695086400233583,0.24483811697912547,0.4246705230442328,0.4806963084824265,0.17341973929994003,0.30727656918248647
ptbxl_chapman_inceptiontime_seed42,ptbxl,chapman,inceptiontime,42,1.137414233816701,4050,0.12200844941019408,0.09118878060047676,0.030819668809717315,0.12199200158137542,0.09184460887748808,0.030147392703887346,0.12112495777783572,0.09183214284497468,0.02929281493286104,0.12312952132136734,0.09228604626464235,0.030843475056724995,0.12641138454278306,0.0933184828601451,0.033092901682637954,0.12264974873007081,0.09103826770407455,0.03161148102599626,0.12112495777783572,0.09183214284497468,0.02929281493286104,0.019831506581909915,0.016088589193649208,0.0037429173882607067,0.7170570492744446,0.7235697264816513,-0.0065126772072067185,0.14082438205761783,0.12684080255836136,0.013983579499256465
ptbxl_chapman_inceptiontime_seed43,ptbxl,chapman,inceptiontime,43,1.1058476761558191,4050,0.15515207914339815,0.1297315046903616,0.025420574453036554,0.15519704679441768,0.13038472523453293,0.024812321559884748,0.16022376667570185,0.13307771046589806,0.027146056209803787,0.16022376667570187,0.13135903666248572,0.028864730013216156,0.1602237666757019,0.1352508372806062,0.02497292939509571,0.1573045622787358,0.1325408667165472,0.024763695562188603,0.16022376667570185,0.13307771046589806,0.027146056209803787,0.041385721213812975,0.046818277433728586,-0.005432556219915612,0.7043189406394958,0.5841425474427384,0.12017639319675744,0.20343480826498933,0.21637531613779004,-0.01294050787280071
ptbxl_chapman_inceptiontime_seed44,ptbxl,chapman,inceptiontime,44,1.0737596178986828,4050,0.1752614198937105,0.15498719184182624,0.020274228051884252,0.17440434142233838,0.15426768906691152,0.02013665235542686,0.182217486684705,0.16113676284373157,0.021080723840973425,0.18234793234754493,0.16155501340294925,0.020792918944595673,0.182217486684705,0.1611668199253529,0.021050666759352105,0.1804661581840044,0.16057772095189854,0.01988843723210587,0.182217486684705,0.16113676284373157,0.021080723840973425,0.039637872236929425,0.034523028713185584,0.005114843523743841,0.3251913021181587,0.38394683226958504,-0.058755530151426316,0.19909262225639962,0.1858037370807853,0.013288885175614329
ptbxl_chapman_inceptiontime_seed45,ptbxl,chapman,inceptiontime,45,1.0935977150684193,4050,0.12628050667247356,0.103692412181609,0.02258809449086456,0.1266428677389346,0.10474064106149511,0.02190222667743949,0.12773633595602013,0.10313275016602028,0.024603585789999854,0.12773633595602013,0.10428700293888213,0.023449333017138002,0.13033754187601584,0.10510919606724724,0.025228345808768607,0.12773633595602013,0.1031327501660203,0.024603585789999827,0.12773633595602013,0.10313275016602028,0.024603585789999854,0.02486601976417291,0.020665181205869014,0.004200838558303895,0.2921163900084026,0.3342722748965812,-0.04215588488817856,0.15768963112447473,0.14375389109818562,0.013935740026289112
ptbxl_chapman_inceptiontime_seed46,ptbxl,chapman,inceptiontime,46,0.9896139822060166,4050,0.16125567576637617,0.16386085710825296,-0.002605181341876789,0.16187393404310396,0.16440732197205207,-0.002533387928948111,0.1617591470553551,0.16486821677490626,-0.0031090697195511607,0.1647943560723905,0.1674041707125324,-0.0026098146401419,0.16349915080600316,0.1673133716932085,-0.003814220887205344,0.16175914705535513,0.16466703828643608,-0.0029078912310809557,0.1617591470553551,0.16486821677490626,-0.0031090697195511607,0.07202596504457055,0.07292204359533361,-0.0008960785507630548,0.8857834180899427,0.8718899563914622,0.013893461698480492,0.2683765359426389,0.2700408183873942,-0.001664282444755305
ptbxl_chapman_resnet1d_seed42,ptbxl,chapman,resnet1d,42,1.108266135223491,4050,0.10353008964954681,0.07859884600846612,0.024931243641080694,0.10411604809805639,0.08105578711277986,0.023060260985276526,0.1077042520230199,0.08717601848067878,0.020528233542341123,0.10770166398934375,0.0834624188834612,0.024239245105882545,0.1078275637678158,0.08729690592811166,0.020530657839704133,0.10638433988815471,0.08006726984845162,0.026317070039703086,0.1077042520230199,0.08717601848067878,0.020528233542341123,0.01376702391471689,0.009379877419818465,0.004387146494898426,0.5345644146203995,0.5400900608877567,-0.005525646267357187,0.11733296175720141,0.0968497672677558,0.020483194489445605
ptbxl_chapman_resnet1d_seed43,ptbxl,chapman,resnet1d,43,1.1905984840602915,4050,0.1284177491621718,0.08994912309842198,0.03846862606374982,0.1283403054866903,0.09143116600313543,0.036909139483554856,0.13159173469484586,0.08875884109036394,0.04283289360448192,0.13085635057202094,0.09370932657087472,0.03714702400114622,0.1326688535861027,0.08949670333248355,0.043172150253619146,0.13026889040146344,0.0869721680052451,0.043296722396218346,0.13159173469484586,0.08875884109036394,0.04283289360448192,0.02235696236093776,0.015467171381215328,0.0068897909797224315,0.21736493529583434,0.2461497481635634,-0.028784812867729048,0.14952244768240575,0.12436708319010834,0.02515536449229741
ptbxl_chapman_resnet1d_seed44,ptbxl,chapman,resnet1d,44,1.1033856277718945,4050,0.13503781106323084,0.11000680560412797,0.025031005459102876,0.13386745944567596,0.10932893197589717,0.02453852746977879,0.14229447142577467,0.11930395772643618,0.022990513699338494,0.14341866578584836,0.11697016172323896,0.0264485040626094,0.14355779684620137,0.12106192023488821,0.022495876611313165,0.140769794502376,0.11526451021616183,0.02550528428621418,0.14229447142577467,0.11930395772643618,0.022990513699338494,0.02592918145668956,0.023275822630911394,0.002653358825778166,0.707872599363327,0.2997010233711651,0.4081715759921619,0.1610254062460007,0.15256415906401935,0.008461247181981352
ptbxl_chapman_resnet1d_seed45,ptbxl,chapman,resnet1d,45,1.1074875816050354,4050,0.1441323239438332,0.11789607612338628,0.026236247820446937,0.14324369506069373,0.11781084366753487,0.02543285139315886,0.15201297381041962,0.12697677454518322,0.025036199265236397,0.15327426343052478,0.12754852620222631,0.025725737228298462,0.15396991624508377,0.12774395145896433,0.026225964786119438,0.15025574209513487,0.12352216536959734,0.026733576725537528,0.15201297381041962,0.12697677454518322,0.025036199265236397,0.03177993433727279,0.02794552959073126,0.0038344047465415296,0.2969400937900316,0.3670746075103095,-0.0701345137202779,0.17826927479875154,0.1671691645930291,0.011100110205722435
ptbxl_chapman_resnet1d_seed46,ptbxl,chapman,resnet1d,46,1.1729085939085804,4050,0.13023295262555162,0.10167329496057687,0.028559657664974758,0.13138923435969854,0.10389362779938639,0.02749560656031215,0.1274000198311276,0.09175222313219084,0.03564779669893675,0.1286647839752244,0.09466454839133628,0.03400023558388812,0.13097507294313407,0.09840851898983302,0.03256655395330105,0.12716101550761563,0.09416351073910603,0.0329975047685096,0.1274000198311276,0.09175222313219084,0.03564779669893675,0.024622403621091672,0.018259407641411568,0.006362995979680104,0.29811927676200867,0.2901697345852311,0.007949542176777569,0.1569152752955928,0.13512737561801297,0.021787899677579825
ptbxl_cpsc_inceptiontime_seed42,ptbxl,cpsc,inceptiontime,42,3.6532550928813423,2057,0.39761387822734423,0.08289378377573219,0.31472009445161203,0.3975913187219533,0.08295828365460545,0.31463303506734785,0.39914659550888887,0.08636729197462192,0.312779303534267,0.3998709672796651,0.0876911073278511,0.31217985995181396,0.3998264908558776,0.0863672919746219,0.31345919888125573,0.39853136123356797,0.08523672683945764,0.3132946343941103,0.39914659550888887,0.08636729197462192,0.312779303534267,0.1926018779950484,0.019593109674104582,0.17300876832094383,0.6096962663304284,0.6589822570232057,-0.04928599069277728,0.4388643047629283,0.13997538953010483,0.29888891523282346
ptbxl_cpsc_inceptiontime_seed43,ptbxl,cpsc,inceptiontime,43,2.8846798668035714,2057,0.38236705636259277,0.10315171834440238,0.2792153380181904,0.3823449151625505,0.10321107788805474,0.27913383727449576,0.3849055869491227,0.10484593858843745,0.28005964836068525,0.3849055869491226,0.10484593858843741,0.2800596483606852,0.3849055869491227,0.10615768848072028,0.2787478984684024,0.38490558694912264,0.10484593858843741,0.2800596483606852,0.3849055869491227,0.10484593858843745,0.28005964836068525,0.17251828890599055,0.019766869184238357,0.15275141972175219,0.5923524347006106,0.6537486210014961,-0.0613961863008855,0.41535320981784957,0.14059469827926782,0.2747585115385818
ptbxl_cpsc_inceptiontime_seed44,ptbxl,cpsc,inceptiontime,44,3.526470098559992,2057,0.3742489067746757,0.06609089568181528,0.30815801109286045,0.374214626801658,0.06619605499869635,0.30801857180296166,0.37858646635761173,0.06219442285680535,0.3163920435008064,0.37893360546044375,0.06219442285680529,0.3167391826036384,0.37986539270209063,0.06219442285680532,0.3176709698452853,0.3785864663576118,0.06601470533329123,0.31257176102432055,0.37858646635761173,0.06219442285680535,0.3163920435008064,0.1641090924881235,0.016196747744443688,0.1479123447436798,0.5494013572765502,0.7117266755156431,-0.1623253182390929,0.40510380458361966,0.1272664439058611,0.27783736067775855
ptbxl_cpsc_inceptiontime_seed45,ptbxl,cpsc,inceptiontime,45,3.409270199987507,2057,0.3014640198017387,0.0901187869829977,0.211345232818741,0.301414959534627,0.08996538055731841,0.2114495789773086,0.3075282532553333,0.136470720644358,0.17105753261097528,0.30763657772836606,0.1211647850960264,0.18647179263233965,0.3079364498552908,0.1384393741129736,0.16949707574231718,0.3069243850960683,0.13399857131777776,0.17292581377829053,0.3075282532553333,0.136470720644358,0.17105753261097528,0.1386972655821801,0.037752993972984684,0.10094427160919542,0.682855995882929,0.7256529135606165,-0.04279691767768745,0.3724208178689533,0.19430129688961081,0.1781195209793425
ptbxl_cpsc_inceptiontime_seed46,ptbxl,cpsc,inceptiontime,46,2.1212845806536547,2057,0.35587064813166885,0.14925250086080952,0.20661814727085934,0.3558507514546122,0.14925904375164903,0.20659170770296317,0.35871204948274615,0.15473568180805353,0.20397636767469263,0.3587120494827461,0.15473568180805355,0.20397636767469254,0.35871204948274615,0.15473568180805353,0.20397636767469263,0.35871204948274615,0.15473568180805353,0.20397636767469263,0.35871204948274615,0.15473568180805353,0.20397636767469263,0.14811926638859158,0.03123453708020005,0.11688472930839153,0.6078718233178234,0.8091386758077315,-0.20126685248990805,0.38486265912477347,0.17673295414324985,0.2081297049815236
ptbxl_cpsc_resnet1d_seed42,ptbxl,cpsc,resnet1d,42,2.5291222453830655,2057,0.37743985563546145,0.14354218317491513,0.23389767246054632,0.3774613104179365,0.14352709989427542,0.2339342105236611,0.37340562424441825,0.14256496560744675,0.2308406586369715,0.3768027297460633,0.1424638160992834,0.23433891364677992,0.3769490006744253,0.14311808735400441,0.2338309133204209,0.3734056242444182,0.14712449877761435,0.22628112546680385,0.37340562424441825,0.14256496560744675,0.2308406586369715,0.17570802593511364,0.030614102258526635,0.14509392367658702,0.5978467782077037,0.3601421103813511,0.23770466782635263,0.41917541189234087,0.17496886082536697,0.2442065510669739
ptbxl_cpsc_resnet1d_seed43,ptbxl,cpsc,resnet1d,43,2.5150607489279846,2057,0.3474549751927443,0.10384570175401332,0.243609273438731,0.3474179744922321,0.10381470216776738,0.24360327232446471,0.35465131380573084,0.13526091258300715,0.21939040122272369,0.3546513138057308,0.10532569374854153,0.24932562005718925,0.3546513138057308,0.14282158131795727,0.2118297324877735,0.35465131380573084,0.1459160462051442,0.20873526760058664,0.35465131380573084,0.13526091258300715,0.21939040122272369,0.162037347046091,0.03949442976555215,0.12254291728053884,0.6147490778336158,0.6073918236340067,0.007357254199609087,0.40253862801735063,0.19873205520386525,0.20380657281348538
ptbxl_cpsc_resnet1d_seed44,ptbxl,cpsc,resnet1d,44,4.439638313607378,2057,0.4458254712771303,0.07687248872154724,0.36895298255558306,0.4458040102999727,0.0769628614299013,0.36884114887007136,0.44775625840227873,0.07353550421874651,0.37422075418353223,0.4477562584022787,0.07259898415765778,0.37515727424462086,0.44822841113379813,0.07353550421874651,0.37469290691505164,0.44738131655786706,0.07598071460615777,0.3714006019517093,0.44775625840227873,0.07353550421874651,0.37422075418353223,0.2249463172429146,0.023631874667103366,0.20131444257581124,0.5725930594907465,0.7071978708708492,-0.13460481138010272,0.4742850590551157,0.15372662315650912,0.32055843589860655
ptbxl_cpsc_resnet1d_seed45,ptbxl,cpsc,resnet1d,45,3.9746045511771806,2057,0.3291153582531577,0.06296263533140947,0.2661527229217482,0.3290897330601184,0.0629340863771914,0.266155646682927,0.33308228279527785,0.0933672268781012,0.23971505591717665,0.33342852942214524,0.07541951733102614,0.2580090120911191,0.33309255751174927,0.09336722687810119,0.2397253306336481,0.33308228279527785,0.08428521783699872,0.24879706495827913,0.33308228279527785,0.0933672268781012,0.23971505591717665,0.13614143004672824,0.01850865394201496,0.11763277610471329,0.5578338539024585,0.5305550706142448,0.02727878328821376,0.3689734814952536,0.13604651389144434,0.23292696760380927
ptbxl_cpsc_resnet1d_seed46,ptbxl,cpsc,resnet1d,46,2.1718877127471963,2057,0.359165659179153,0.1450587064057729,0.2141069527733801,0.3591531283933089,0.14505321237598734,0.21409991601732153,0.36064116530008095,0.1476054165460003,0.21303574875408066,0.3610307107171099,0.1476054165460002,0.2134252941711097,0.3606411653000809,0.14760541654600032,0.21303574875408057,0.3606411653000809,0.14760541654600026,0.21303574875408063,0.36064116530008095,0.1476054165460003,0.21303574875408066,0.14017902960527062,0.025964049724376444,0.11421497988089419,0.45221826509267343,0.3230368362224209,0.12918142887025252,0.3744049006159917,0.1611336393320043,0.21327126128398738
