direction,source,target,seed,shift,n_archs,archs,safety_rate,safety_count,safety_source_summary,raw_ece_mean,raw_brier_rel_mean,brier_impr_mean,ts_delta_ece_mean
cpsc->chapman,cpsc,chapman,43,leads3,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.1745689305665306,0.03364605234340502,0.013601861901617048,-0.08928073657892215
cpsc->chapman,cpsc,chapman,43,leads6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.13171491984911038,0.021400725629596072,-0.011647111535270791,0.002893387071871971
cpsc->chapman,cpsc,chapman,43,noise-6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.4870562301082747,0.4235602794453877,0.23178837439868236,-0.08750916575377833
cpsc->chapman,cpsc,chapman,43,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.41608470873155085,0.28125692826365184,0.16823373455607843,-0.12257707712531299
cpsc->chapman,cpsc,chapman,43,noise12,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.14991437017450723,0.024182027172608946,0.00540625469391535,-0.05356624275736986
cpsc->chapman,cpsc,chapman,43,noise24,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.15313678689304897,0.025786143787803577,0.004857675556545052,-0.05625293362021111
cpsc->chapman,cpsc,chapman,43,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.15718050946619044,0.026983817304302195,0.016833724559977805,-0.08435436018331048
cpsc->chapman,cpsc,chapman,44,fs125,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.17792658219378377,0.04311541535847945,0.020988066304836385,-0.0730289957792626
cpsc->chapman,cpsc,chapman,44,fs250,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.16195574791041564,0.029687354044929726,0.010743105208655474,-0.05264990686122557
cpsc->chapman,cpsc,chapman,44,gain0.5,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.13953198722892612,0.03322812828882367,-0.0005038687193823967,0.034584470284902316
cpsc->chapman,cpsc,chapman,44,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.39048683864726114,0.22909509685358456,0.14395745692160267,-0.17035363484140204
cpsc->chapman,cpsc,chapman,44,leads1,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.23603186826460293,0.090883713215438,0.00841467729527623,0.04395248743414279
cpsc->chapman,cpsc,chapman,44,leads2,2,resnet1d+inceptiontime,0.0,0,2/2 computed,0.08591892776353344,0.017259504214467838,-0.029483667145641292,0.11075449956600938
cpsc->chapman,cpsc,chapman,44,leads3,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.15068274274004131,0.03435376229849159,-0.005645691079637845,0.01959601595306961
cpsc->chapman,cpsc,chapman,44,leads6,2,resnet1d+inceptiontime,0.0,0,2/2 computed,0.0917176064894458,0.013054767854315693,-0.03217382365454566,0.08796690049870409
cpsc->chapman,cpsc,chapman,44,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5967095153279671,0.3688992129545658,0.21543042693053482,-0.20736203322891247
cpsc->chapman,cpsc,chapman,44,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.17495525266196923,0.03467047630367756,0.031350001062039924,-0.14890883981958186
cpsc->chapman,cpsc,chapman,44,noise12,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.14464317709900643,0.024543565435357993,0.002879719113498082,-0.03635291313393241
cpsc->chapman,cpsc,chapman,44,noise24,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.12877735284275998,0.020877044087396626,-0.00311464669876756,-0.0024754617391481368
cpsc->chapman,cpsc,chapman,44,noise6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.15480374175582484,0.028444766968569356,0.012368586160634194,-0.06995451303895589
cpsc->chapman,cpsc,chapman,45,fs125,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.12991171458938156,0.01922661906884369,-0.009572153526558737,0.015594725606927408
cpsc->chapman,cpsc,chapman,45,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.15806149500432531,0.028886965272051812,0.007331676592360186,-0.013543338396071247
cpsc->chapman,cpsc,chapman,45,gain0.5,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.17336059079356458,0.040540550581389334,0.005810575330181575,-0.02604954021436881
cpsc->chapman,cpsc,chapman,45,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.34647345921274303,0.15154783539601321,0.13292619255372476,-0.247035500036444
cpsc->chapman,cpsc,chapman,45,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2772173711292417,0.09326100482442477,0.06818041359715307,-0.13684740313333868
cpsc->chapman,cpsc,chapman,45,leads2,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.3299603979437492,0.15399551637839706,0.07168671607981958,-0.055085942736822296
cpsc->chapman,cpsc,chapman,45,leads3,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.2188880079273999,0.06658843097619427,0.03643949079624054,-0.06315171897705059
cpsc->chapman,cpsc,chapman,45,leads6,2,resnet1d+inceptiontime,0.0,0,2/2 computed,0.14371405343050003,0.024891786858279946,-0.011339730091897383,0.0045692937453199675
cpsc->chapman,cpsc,chapman,45,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5546250499119235,0.44188505437562026,0.30460594292006227,-0.27420742541114895
cpsc->chapman,cpsc,chapman,45,noise0,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.34688707712652533,0.19763133225900822,0.13540059565835322,-0.12744796670585917
cpsc->chapman,cpsc,chapman,45,noise12,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.15222602332870877,0.030795234717267812,-0.0006764511874235435,-0.01969436228710987
cpsc->chapman,cpsc,chapman,45,noise24,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.13699034279046887,0.025948098030490092,-0.008376342960339206,0.009710348918778526
cpsc->chapman,cpsc,chapman,45,noise6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.18401059970596975,0.04251820369312065,0.020172673110871352,-0.08693904920784803
cpsc->chapman,cpsc,chapman,46,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.27022015386147136,0.08676047040507555,0.0636064199262804,-0.1560240253928737
cpsc->chapman,cpsc,chapman,46,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.21807570288356573,0.05373552986286573,0.03753411196005275,-0.12656256895946336
cpsc->chapman,cpsc,chapman,46,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.24213188701575017,0.07340698843784223,0.04755624494688498,-0.20148711189299032
cpsc->chapman,cpsc,chapman,46,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.30232349575221606,0.12443228172760691,0.06692426890869516,-0.10118473514736541
cpsc->chapman,cpsc,chapman,46,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.627206939836596,0.39729612228488553,0.24162651335359492,-0.23351693870489185
cpsc->chapman,cpsc,chapman,46,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5482873573229607,0.32046376483647043,0.20332854991776894,-0.21404031496052614
cpsc->chapman,cpsc,chapman,46,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.33308835414352145,0.128375283799555,0.09729891459316595,-0.21879366190723915
cpsc->chapman,cpsc,chapman,46,leads6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.1636698492408117,0.037051818432254045,0.003923658332302557,-0.08292809754483789
cpsc->chapman,cpsc,chapman,46,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.385401951158596,0.1833256313229741,0.09768455245449804,-0.12770434287541635
cpsc->chapman,cpsc,chapman,46,noise0,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.32110820659030387,0.14936099713416204,0.07338391866961547,-0.08518675037690474
cpsc->chapman,cpsc,chapman,46,noise12,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.19024739100009885,0.04631309606585575,0.019192194453627402,-0.09393724185262489
cpsc->chapman,cpsc,chapman,46,noise24,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.16547644682238616,0.03754370431284685,0.010964124424495944,-0.07689929065079784
cpsc->chapman,cpsc,chapman,46,noise6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.2282832871239728,0.06850467116749796,0.038390939965923354,-0.10468482200647537
cpsc->ptbxl,cpsc,ptbxl,42,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5474165304271896,0.3080636558935551,0.22401513221120573,-0.25659554616657876
cpsc->ptbxl,cpsc,ptbxl,42,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5689251583684332,0.3345726254506101,0.2497051979355002,-0.28172050356641853
cpsc->ptbxl,cpsc,ptbxl,42,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5767268528870673,0.34222734982161085,0.2554933640819238,-0.28871556502133333
cpsc->ptbxl,cpsc,ptbxl,42,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3148574805522926,0.1445399939580361,0.10914511468687906,-0.1761039905468873
cpsc->ptbxl,cpsc,ptbxl,42,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4701523978571216,0.23357448738915343,0.17890528067405448,-0.2398666562052606
cpsc->ptbxl,cpsc,ptbxl,42,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5150284146419172,0.28893940786593897,0.22799820470602591,-0.2740459316825072
cpsc->ptbxl,cpsc,ptbxl,42,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5414757798924302,0.3031213096324882,0.23144522709706966,-0.27956350875240454
cpsc->ptbxl,cpsc,ptbxl,42,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.47548940797376216,0.2332205501785068,0.18620246207646293,-0.2577441719053493
cpsc->ptbxl,cpsc,ptbxl,42,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4188042477574366,0.20136938785299993,0.15539219625698636,-0.21987811085590914
cpsc->ptbxl,cpsc,ptbxl,42,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4040530819468492,0.1830342648642777,0.14239845526012834,-0.2122930012548838
cpsc->ptbxl,cpsc,ptbxl,42,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4345989956169304,0.19720479158360504,0.15871392261135617,-0.2379636724766181
cpsc->ptbxl,cpsc,ptbxl,42,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3906507774101545,0.16726886334951266,0.14132664422060726,-0.23161091927026456
cpsc->ptbxl,cpsc,ptbxl,42,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.45918593504004046,0.21630215621290538,0.17081768923478519,-0.24297462682727972
cpsc->ptbxl,cpsc,ptbxl,43,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.49756846963564705,0.26526140585406544,0.1932066697523886,-0.23834213667626467
cpsc->ptbxl,cpsc,ptbxl,43,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5138189501036614,0.2745032814340681,0.20373234473597263,-0.2513201134305769
cpsc->ptbxl,cpsc,ptbxl,43,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5065027525386059,0.2612291147661044,0.19670374961641668,-0.2519738230957802
cpsc->ptbxl,cpsc,ptbxl,43,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4390423430552226,0.2230860127012459,0.162153639971382,-0.21161220520047305
cpsc->ptbxl,cpsc,ptbxl,43,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2973998464866541,0.1032217422233805,0.0714258202576446,-0.13386043503382092
cpsc->ptbxl,cpsc,ptbxl,43,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3696073463039159,0.1451338232026423,0.10769498430226915,-0.17890706285780333
cpsc->ptbxl,cpsc,ptbxl,43,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4528220429694883,0.20952147400914292,0.15823824115683527,-0.22479818625903886
cpsc->ptbxl,cpsc,ptbxl,43,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.46301463878528826,0.2138186244624654,0.16009896862529674,-0.23553008673946718
cpsc->ptbxl,cpsc,ptbxl,43,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4750234205530353,0.26525167694331603,0.20188649065287786,-0.24351319604161764
cpsc->ptbxl,cpsc,ptbxl,43,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4781487972438118,0.26501444085123094,0.19884030861794494,-0.24878606149844606
cpsc->ptbxl,cpsc,ptbxl,43,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4454299660424439,0.20264247549203349,0.15681194121688963,-0.22958047918876612
cpsc->ptbxl,cpsc,ptbxl,43,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.43582385799284984,0.19693494860982713,0.15379570287347694,-0.22909730932109418
cpsc->ptbxl,cpsc,ptbxl,43,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4366327270452738,0.19809748536132593,0.1523639644576797,-0.22130970443863457
cpsc->ptbxl,cpsc,ptbxl,44,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4550469864406433,0.2126316805582683,0.16868509240010007,-0.24686317780125192
cpsc->ptbxl,cpsc,ptbxl,44,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5170700264281214,0.2738079821926874,0.22111663036676715,-0.2861728008473101
cpsc->ptbxl,cpsc,ptbxl,44,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4266886276035283,0.20688199943029673,0.1727049620654987,-0.2543812321753997
cpsc->ptbxl,cpsc,ptbxl,44,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.42536283638131683,0.21285931166896382,0.17307225219334338,-0.24573020095969794
cpsc->ptbxl,cpsc,ptbxl,44,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2908816353213335,0.09380890255973486,0.06300064952893147,-0.12599411494327367
cpsc->ptbxl,cpsc,ptbxl,44,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2941582486046225,0.10551257927951946,0.0881056975433584,-0.1673442465748841
cpsc->ptbxl,cpsc,ptbxl,44,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3820236834412628,0.16045178928857112,0.13392621707788924,-0.2228617166124558
cpsc->ptbxl,cpsc,ptbxl,44,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4505689891962217,0.21791776846635774,0.18738176275305962,-0.2778708087938995
cpsc->ptbxl,cpsc,ptbxl,44,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.523061524689338,0.2899490095352488,0.23660684948108762,-0.30264221162725863
cpsc->ptbxl,cpsc,ptbxl,44,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.403853346088923,0.1810847476784085,0.15066455000860185,-0.24038749306078172
cpsc->ptbxl,cpsc,ptbxl,44,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.46469778525724337,0.22874343566880523,0.19442701667463397,-0.2805819879130471
cpsc->ptbxl,cpsc,ptbxl,44,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4254197079424756,0.19445889393190996,0.17216019359977688,-0.27604946652570345
cpsc->ptbxl,cpsc,ptbxl,44,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.46404514516625817,0.228357680909822,0.19265020106216385,-0.2749372868348101
cpsc->ptbxl,cpsc,ptbxl,45,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5021499110820941,0.27334960146824555,0.2079091575660981,-0.25431147984535585
cpsc->ptbxl,cpsc,ptbxl,45,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5620817700124314,0.33273489955107394,0.256974426157088,-0.2915161412409072
cpsc->ptbxl,cpsc,ptbxl,45,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.42601814306629526,0.18903952678370387,0.15442534365419963,-0.2468037624945627
cpsc->ptbxl,cpsc,ptbxl,45,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.45251855171508226,0.22953643932163684,0.1882449389466882,-0.255158394136619
cpsc->ptbxl,cpsc,ptbxl,45,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3319000949616467,0.1151009376729748,0.07975866331082992,-0.14710611062621975
cpsc->ptbxl,cpsc,ptbxl,45,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3276839439210718,0.11116400601725077,0.07901737532335883,-0.154696837455913
cpsc->ptbxl,cpsc,ptbxl,45,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3747224947579896,0.14386167321730964,0.11405467617032986,-0.21039319866204997
cpsc->ptbxl,cpsc,ptbxl,45,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.38430730760198073,0.15788231122067525,0.14053684841870098,-0.25408278079801294
cpsc->ptbxl,cpsc,ptbxl,45,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5513701921287959,0.31096523053444286,0.25114372114226446,-0.31017916781868105
cpsc->ptbxl,cpsc,ptbxl,45,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4463887246531256,0.22247700054444142,0.17918852259821758,-0.25503372045633177
cpsc->ptbxl,cpsc,ptbxl,45,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4281165274027734,0.1991939584742874,0.17243603992878137,-0.2670912693404655
cpsc->ptbxl,cpsc,ptbxl,45,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4080408916040519,0.1833532236643016,0.16180044725912918,-0.2656735985927128
cpsc->ptbxl,cpsc,ptbxl,45,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4328906795921157,0.2012839248830149,0.17138621087083739,-0.2584971124865946
cpsc->ptbxl,cpsc,ptbxl,46,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5481016572358431,0.3267518271080551,0.24105830812337095,-0.27268728312364166
cpsc->ptbxl,cpsc,ptbxl,46,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5785728945344717,0.3458640639469893,0.2691069395040473,-0.3045129054432646
cpsc->ptbxl,cpsc,ptbxl,46,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5336474180935229,0.30210989774588126,0.23945433059545942,-0.2875237480733168
cpsc->ptbxl,cpsc,ptbxl,46,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4184717034057642,0.2121241658090229,0.1777912160673643,-0.25479337132821234
cpsc->ptbxl,cpsc,ptbxl,46,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.43340401126241956,0.19976062813472928,0.14459189659919164,-0.2011113379030024
cpsc->ptbxl,cpsc,ptbxl,46,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3716209543577215,0.14306596178471873,0.11282644270581196,-0.19414880775536353
cpsc->ptbxl,cpsc,ptbxl,46,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4701824125754739,0.23731865190481388,0.1980023864931399,-0.2680361713901301
cpsc->ptbxl,cpsc,ptbxl,46,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4011043881131566,0.17739598628650977,0.15474560622363392,-0.26306734059039993
cpsc->ptbxl,cpsc,ptbxl,46,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5701621885726713,0.333812074751613,0.270527093140969,-0.32809525049902477
cpsc->ptbxl,cpsc,ptbxl,46,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.43904472469907746,0.2194625677065982,0.1850045616153851,-0.2639496270913505
cpsc->ptbxl,cpsc,ptbxl,46,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.43677628783985734,0.2097802523665127,0.1763946939369781,-0.2633487012894186
cpsc->ptbxl,cpsc,ptbxl,46,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.383974599678347,0.17179140607393964,0.15099670445481672,-0.2600287643113766
cpsc->ptbxl,cpsc,ptbxl,46,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.46230980352922013,0.22758739663793354,0.18886126764359845,-0.26603371019674393
ptbxl->chapman,ptbxl,chapman,42,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.341271910971375,0.13575443182963742,0.015924910952415203,-0.025860154644241545
ptbxl->chapman,ptbxl,chapman,42,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.19933279554579894,0.050387979215644765,0.008793868975697988,-0.03005214848703474
ptbxl->chapman,ptbxl,chapman,42,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.16486364037584633,0.03491398637350161,0.008638688438669263,-0.02910358994237474
ptbxl->chapman,ptbxl,chapman,42,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.17336107225214206,0.038438833046601416,0.009616059050104023,-0.027368566450964874
ptbxl->chapman,ptbxl,chapman,42,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.7342304489547078,0.5807048365833656,0.037341090883395434,-0.024953009969590045
ptbxl->chapman,ptbxl,chapman,42,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.6545279467761185,0.5015735620537671,0.030909310228099326,-0.02187292862993981
ptbxl->chapman,ptbxl,chapman,42,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3756290861287506,0.19213319766423526,0.01709792396895061,-0.02458979588061226
ptbxl->chapman,ptbxl,chapman,42,leads6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.08925966868170113,0.01595610925393347,3.745856543059707e-05,-0.01843705511151684
ptbxl->chapman,ptbxl,chapman,42,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.22455873147653013,0.06426354062613573,0.011468317403235666,-0.02255334580318029
ptbxl->chapman,ptbxl,chapman,42,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.08418131949644538,0.013543094524817422,0.003917874590430784,-0.01717624487685945
ptbxl->chapman,ptbxl,chapman,42,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.10988833621857434,0.015797269373566743,0.0035041506747592694,-0.0278169015150875
ptbxl->chapman,ptbxl,chapman,42,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.11321648711648706,0.016931103467464494,0.004243406192626715,-0.028161297855128206
ptbxl->chapman,ptbxl,chapman,42,noise6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.100667439440036,0.014738173079936101,0.0024516196614955644,-0.024708945678299815
ptbxl->chapman,ptbxl,chapman,43,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.40134955056106536,0.2161444110716334,0.021803440039587715,-0.03211667365125448
ptbxl->chapman,ptbxl,chapman,43,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2591660086680161,0.09865337759583948,0.014407040443264393,-0.0348464353326947
ptbxl->chapman,ptbxl,chapman,43,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.20901055405815083,0.06500030641173708,0.00921256280284508,-0.03538815504036303
ptbxl->chapman,ptbxl,chapman,43,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.19475614903139338,0.055333639976967275,0.01158168560456034,-0.03439331024015403
ptbxl->chapman,ptbxl,chapman,43,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.9008419912474118,0.8131928217987653,0.052423576769175806,-0.029976827206029066
ptbxl->chapman,ptbxl,chapman,43,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5279679363017016,0.3531008678660633,0.02751750263945414,-0.02781323308701228
ptbxl->chapman,ptbxl,chapman,43,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2955170515735023,0.15931837867629045,0.015277689221817228,-0.03250037024338104
ptbxl->chapman,ptbxl,chapman,43,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.16512114016074905,0.061900912613763376,0.006420257818640265,-0.029879984295853354
ptbxl->chapman,ptbxl,chapman,43,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.11922660936076454,0.016629157282509507,0.008017287552811052,-0.03221479904186711
ptbxl->chapman,ptbxl,chapman,43,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.09393753392601778,0.02071514957534716,0.004741457919487278,-0.026828772007228094
ptbxl->chapman,ptbxl,chapman,43,noise12,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.1368496284508201,0.03152132305571198,-0.0014632971152258433,-0.034462420131305224
ptbxl->chapman,ptbxl,chapman,43,noise24,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.14130292537333705,0.03173999679275148,0.000537889929682559,-0.03227997440673645
ptbxl->chapman,ptbxl,chapman,43,noise6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.12329536771835431,0.03290050765777916,0.0005448992977327427,-0.02958829477541785
ptbxl->chapman,ptbxl,chapman,44,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5266457686047764,0.36827146162475943,0.019486265918586265,-0.01914755640009652
ptbxl->chapman,ptbxl,chapman,44,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.32240830358963496,0.1602898584610416,0.012019637736186958,-0.02138342969874775
ptbxl->chapman,ptbxl,chapman,44,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.08242964730805699,0.011525189993040013,0.0023233923196371185,-0.02046709455989486
ptbxl->chapman,ptbxl,chapman,44,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2850907595101474,0.10556432932370932,0.009317124419405916,-0.020993519347723352
ptbxl->chapman,ptbxl,chapman,44,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2724030875435346,0.15711358836014422,0.014597384702675159,-0.019113247997252066
ptbxl->chapman,ptbxl,chapman,44,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.11368773950807454,0.04311806476523267,0.0068051551614379795,-0.018838063843047224
ptbxl->chapman,ptbxl,chapman,44,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.17391082760629767,0.0520355309353822,0.006122040947518066,-0.01914827774304259
ptbxl->chapman,ptbxl,chapman,44,leads6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.1388621944896751,0.042334297357377586,0.0004462444511347304,-0.019838963322217747
ptbxl->chapman,ptbxl,chapman,44,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.45728488553591096,0.24332323504872755,0.01639371446898076,-0.016023901493107978
ptbxl->chapman,ptbxl,chapman,44,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.15274889700981092,0.044232127127498105,0.004822767765331427,-0.021070003492375325
ptbxl->chapman,ptbxl,chapman,44,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.15105111976044228,0.031401853664707845,0.0032859226729392618,-0.023354571266998768
ptbxl->chapman,ptbxl,chapman,44,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.15507892850542412,0.03276473634140063,0.0040904548164814175,-0.022729161362516542
ptbxl->chapman,ptbxl,chapman,44,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.13887640411826535,0.02944992422714759,0.0021121414086648915,-0.022383042094251085
ptbxl->chapman,ptbxl,chapman,45,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.46750624148560477,0.2603870991126346,0.018279218040212486,-0.021494516167235023
