pair,arch,seed,shift_name,shift_type,T_shift,T_relative,cal_entropy_mean,n_cal,fit_status
chapman_ptbxl,inceptiontime,45,noise12,noise,1.0816037056090597,0.9797404194981844,0.4352263996898247,2025,ok
chapman_ptbxl,inceptiontime,45,noise6,noise,1.0269204813584878,0.9302071525641552,0.4904783288410996,2025,ok
chapman_ptbxl,inceptiontime,45,noise0,noise,0.9100537097313067,0.8243466610868839,0.6714149345069397,2025,ok
chapman_ptbxl,inceptiontime,45,noise-6,noise,0.8695037839540465,0.7876156466815091,0.9832695567008206,2025,ok
chapman_ptbxl,inceptiontime,45,gain0.5,gain,1.7522455333091485,1.5872225335076968,0.2683558000741242,2025,ok
chapman_ptbxl,inceptiontime,45,gain2.0,gain,0.9127953046909179,0.8268300580851504,0.7826474546070897,2025,ok
chapman_ptbxl,inceptiontime,46,baseline,none,1.0741812157736539,1.0,0.3800178219366963,2025,ok
chapman_ptbxl,inceptiontime,46,fs250,downsample,3.1369166526873316,2.920286266994569,0.12526537443394828,2025,ok
chapman_ptbxl,inceptiontime,46,fs125,downsample,3.3313369738965095,3.1012802355673217,0.11144604751094159,2025,ok
chapman_ptbxl,inceptiontime,46,leads6,leads,1.2144710283285882,1.130601625214507,0.35184832983802344,2025,ok
chapman_ptbxl,inceptiontime,46,leads3,leads,1.3930107068425646,1.2968116425674798,0.524391386447437,2025,ok
chapman_ptbxl,inceptiontime,46,leads2,leads,1.3817683946205992,1.286345706227429,0.614113048223149,2025,ok
chapman_ptbxl,inceptiontime,46,leads1,leads,1.3562539488501246,1.2625932467766292,0.745471417456692,2025,ok
chapman_ptbxl,inceptiontime,46,noise24,noise,1.0709946111036657,0.9970334570897396,0.3812840901210365,2025,ok
chapman_ptbxl,inceptiontime,46,noise12,noise,1.0295127226288332,0.9584162406781157,0.4027262552155744,2025,ok
chapman_ptbxl,inceptiontime,46,noise6,noise,0.9541601873019898,0.8882674294530261,0.4721508008765473,2025,ok
chapman_ptbxl,inceptiontime,46,noise0,noise,0.8945464548335346,0.8327705248404091,0.7326905887256575,2025,ok
chapman_ptbxl,inceptiontime,46,noise-6,noise,2.6780872561338622,2.4931428857700073,0.7879709078301562,2025,ok
chapman_ptbxl,inceptiontime,46,gain0.5,gain,2.221109352037343,2.067723135930692,0.1852907179384167,2025,ok
chapman_ptbxl,inceptiontime,46,gain2.0,gain,1.7133997457170174,1.5950751330937967,0.6104176429520547,2025,ok
chapman_cpsc,resnet1d,42,baseline,none,1.5364023448258783,1.0,0.25234460478830867,1979,ok
chapman_cpsc,resnet1d,42,fs250,downsample,2.6015322519482518,1.6932623545579693,0.1904398608213721,1979,ok
chapman_cpsc,resnet1d,42,fs125,downsample,2.5726557205618463,1.67446745263423,0.26649136351081015,1979,ok
chapman_cpsc,resnet1d,42,leads6,leads,1.5445223606586975,1.0052850842490346,0.25191901527057914,1979,ok
chapman_cpsc,resnet1d,42,leads3,leads,1.4812303983356656,0.9640901703411124,0.5417310489020126,1979,ok
chapman_cpsc,resnet1d,42,leads2,leads,1.5563364738698735,1.0129745500006082,0.5660817697445915,1979,ok
chapman_cpsc,resnet1d,42,leads1,leads,1.2356001390480107,0.8042165147750033,0.7479388440578656,1979,ok
chapman_cpsc,resnet1d,42,noise24,noise,1.5358394896541685,0.9996336537928328,0.2524903924533434,1979,ok
chapman_cpsc,resnet1d,42,noise12,noise,1.5251139049203504,0.9926526798507279,0.25627864819228474,1979,ok
chapman_cpsc,resnet1d,42,noise6,noise,1.4979942655448373,0.9750012882950957,0.26778599871587,1979,ok
chapman_cpsc,resnet1d,42,noise0,noise,1.4007294450292274,0.9116944202450908,0.32109893131158096,1979,ok
chapman_cpsc,resnet1d,42,noise-6,noise,1.5611102404076602,1.0160816570379434,0.5421485557602945,1979,ok
chapman_cpsc,resnet1d,42,gain0.5,gain,1.460850238309023,0.9508253116305821,0.30727637330443786,1979,ok
chapman_cpsc,resnet1d,42,gain2.0,gain,1.5886821112498042,1.0340273930197956,0.2728966742736456,1979,ok
chapman_cpsc,resnet1d,43,baseline,none,1.2230061126829146,1.0,0.33453845065368354,1979,ok
chapman_cpsc,resnet1d,43,fs250,downsample,1.9184635897658173,1.5686459534999986,0.2789972060565819,1979,ok
chapman_cpsc,resnet1d,43,fs125,downsample,1.972801730355467,1.613075936331767,0.3918934659190684,1979,ok
chapman_cpsc,resnet1d,43,leads6,leads,1.2533094934210582,1.024777783548168,0.3360568117668876,1979,ok
chapman_cpsc,resnet1d,43,leads3,leads,1.4204611986338052,1.161450612473009,0.7075690395118167,1979,ok
chapman_cpsc,resnet1d,43,leads2,leads,1.8383148624860417,1.503111753426417,0.6892375731635805,1979,ok
chapman_cpsc,resnet1d,43,leads1,leads,1.7449411174756055,1.4267640197216345,0.7677258196435255,1979,ok
chapman_cpsc,resnet1d,43,noise24,noise,1.2228663668775912,0.9998857358079619,0.3346172674898609,1979,ok
chapman_cpsc,resnet1d,43,noise12,noise,1.2151150145297516,0.9935477851898448,0.337928876569568,1979,ok
chapman_cpsc,resnet1d,43,noise6,noise,1.1973130385288888,0.9789918677530869,0.34786239569855953,1979,ok
chapman_cpsc,resnet1d,43,noise0,noise,1.1801126172184377,0.9649278159612946,0.3877244697674285,1979,ok
chapman_cpsc,resnet1d,43,noise-6,noise,1.5360736084117486,1.2559819550223312,0.35174573447845914,1979,ok
chapman_cpsc,resnet1d,43,gain0.5,gain,1.15986729654284,0.9483740796670537,0.46280367300886716,1979,ok
chapman_cpsc,resnet1d,43,gain2.0,gain,1.3816231951244076,1.1296944314477169,0.3610032289487494,1979,ok
chapman_cpsc,resnet1d,44,baseline,none,1.323635022792341,1.0,0.31647059846353404,1979,ok
chapman_cpsc,resnet1d,44,fs250,downsample,2.1385754814826234,1.6156836625334101,0.24695544585540508,1979,ok
chapman_cpsc,resnet1d,44,fs125,downsample,2.150653485337932,1.6248085373269383,0.35474653322790906,1979,ok
chapman_cpsc,resnet1d,44,leads6,leads,1.3211532052092987,0.9981249985529949,0.30134792327958043,1979,ok
chapman_cpsc,resnet1d,44,leads3,leads,1.377893868558074,1.0409923013756983,0.46583902967968377,1979,ok
chapman_cpsc,resnet1d,44,leads2,leads,1.0993113125716703,0.8305244977974084,0.6706948630250509,1979,ok
chapman_cpsc,resnet1d,44,leads1,leads,2.366311807301353,1.7877373796814324,0.12729022280101018,1979,ok
chapman_cpsc,resnet1d,44,noise24,noise,1.3237154524190946,1.0000607642026456,0.3167763671720999,1979,ok
chapman_cpsc,resnet1d,44,noise12,noise,1.3068701310300352,0.9873342035579123,0.32358913554454805,1979,ok
chapman_cpsc,resnet1d,44,noise6,noise,1.2917798040572679,0.9759335328949884,0.3424427990606346,1979,ok
chapman_cpsc,resnet1d,44,noise0,noise,1.2848513794932166,0.9706991409026738,0.3984775674718317,1979,ok
chapman_cpsc,resnet1d,44,noise-6,noise,1.4668600019323723,1.1082057944023602,0.6868945506781217,1979,ok
chapman_cpsc,resnet1d,44,gain0.5,gain,1.5632146268135205,1.1810012578208775,0.29690405537497316,1979,ok
chapman_cpsc,resnet1d,44,gain2.0,gain,1.752225503669607,1.3237980814175734,0.39975642215917173,1979,ok
chapman_cpsc,resnet1d,45,baseline,none,1.5302028878708633,1.0,0.24023329175814562,1979,ok
chapman_cpsc,resnet1d,45,fs250,downsample,2.7536648630898055,1.7995423253456782,0.18106151865374276,1979,ok
chapman_cpsc,resnet1d,45,fs125,downsample,2.4144824630985045,1.5778838755545905,0.3638548421133754,1979,ok
chapman_cpsc,resnet1d,45,leads6,leads,1.580765733801577,1.0330432299739463,0.23758260691448735,1979,ok
chapman_cpsc,resnet1d,45,leads3,leads,2.199581042622145,1.4374440540251887,0.14463555963718794,1979,ok
chapman_cpsc,resnet1d,45,leads2,leads,2.115821957695828,1.3827068125847022,0.17925096937472368,1979,ok
chapman_cpsc,resnet1d,45,leads1,leads,2.7481353939645063,1.7959287724180708,0.0680030551193986,1979,ok
chapman_cpsc,resnet1d,45,noise24,noise,1.5273697663346653,0.9981485320942375,0.2406893297782623,1979,ok
chapman_cpsc,resnet1d,45,noise12,noise,1.5149302723381874,0.9900192218602291,0.24711104193834063,1979,ok
chapman_cpsc,resnet1d,45,noise6,noise,1.4845381120801495,0.9701576985949542,0.2672208636854302,1979,ok
chapman_cpsc,resnet1d,45,noise0,noise,1.37834597737879,0.9007602771529413,0.33808752145920945,1979,ok
chapman_cpsc,resnet1d,45,noise-6,noise,4.496217438278549,2.9383145685567373,0.6575061876427651,1979,ok
chapman_cpsc,resnet1d,45,gain0.5,gain,1.8117554664653237,1.183996894023782,0.2170774180788972,1979,ok
chapman_cpsc,resnet1d,45,gain2.0,gain,1.7130036390306682,1.119461773735217,0.3584186296038068,1979,ok
chapman_cpsc,resnet1d,46,baseline,none,1.3437991592772258,1.0,0.2811225430978939,1979,ok
chapman_cpsc,resnet1d,46,fs250,downsample,2.308265980311032,1.7177164938490905,0.20787726468105033,1979,ok
chapman_cpsc,resnet1d,46,fs125,downsample,2.404448309159542,1.7892914224271397,0.234858414327635,1979,ok
chapman_cpsc,resnet1d,46,leads6,leads,1.3805777218518829,1.0273690918175888,0.27559377503390864,1979,ok
chapman_cpsc,resnet1d,46,leads3,leads,1.3315356865690697,0.9908740285901413,0.5433087511444132,1979,ok
chapman_cpsc,resnet1d,46,leads2,leads,1.6343119818782956,1.2161876799784015,0.6647254086796426,1979,ok
chapman_cpsc,resnet1d,46,leads1,leads,1.43322830939588,1.0665494910465299,0.689608995622653,1979,ok
chapman_cpsc,resnet1d,46,noise24,noise,1.3433957417389242,0.9996997932797349,0.2812103829009953,1979,ok
chapman_cpsc,resnet1d,46,noise12,noise,1.3335172098569803,0.992348596626764,0.2829540671671571,1979,ok
chapman_cpsc,resnet1d,46,noise6,noise,1.315399421069328,0.9788660842568373,0.2935017652183848,1979,ok
chapman_cpsc,resnet1d,46,noise0,noise,1.3493131506601967,1.0041032853346452,0.33505688564404906,1979,ok
chapman_cpsc,resnet1d,46,noise-6,noise,1.8581550950704175,1.3827625075088175,0.4789903813896752,1979,ok
