pair,arch,seed,bin_idx,n_cal_bin,n_id_bin,n_ood_bin,T_bin,T_global,bin_entropy_lo,bin_entropy_hi,bin_entropy_mean,id_rel_raw,id_rel_binned_T,id_rel_global_T,id_delta_binned_vs_raw,id_delta_global_vs_raw,id_delta_binned_vs_global,ood_rel_raw,ood_rel_binned_T,ood_rel_global_T,ood_delta_binned_vs_raw,ood_delta_global_vs_raw,ood_delta_binned_vs_global,fit_status
chapman_ptbxl,resnet1d,46,3,405,827,811,1.0376901664533926,1.0635272287093325,0.33829291623055957,0.7312141203278567,0.530295977241784,0.00012906216808977337,0.00028335627711003215,0.00029821826721780517,0.00015429410902025877,0.0001691560991280318,-1.4861990107773023e-05,0.051334477129668654,0.047548450731898895,0.043740556833356696,-0.0037860263977697595,-0.007593920296311958,0.0038078938985421987,ok
chapman_ptbxl,resnet1d,46,4,405,757,663,1.0372382402909819,1.0635272287093325,0.7312141203278567,inf,0.939207209955678,0.0011838417344136405,0.001131023032674984,0.001478583568889674,-5.28187017386566e-05,0.00029474183447603347,-0.00034756053621469007,0.008733953792187266,0.006958311908605165,0.0063345909024064,-0.0017756418835821013,-0.0023993628897808665,0.0006237210061987653,ok
chapman_ptbxl,inceptiontime,42,0,405,829,78,0.9321586932571969,0.9843878418023013,-inf,0.09156873879622432,0.06991014029845583,8.516570606839979e-07,6.6783051594102255e-06,1.1140778036889692e-09,5.8266480987262274e-06,-8.505429828803089e-07,6.677191081606537e-06,0.39607240867299126,0.4008803224986779,0.39728530286672253,0.004807913825686627,0.0012128941937312732,0.003595019631955354,ok
chapman_ptbxl,inceptiontime,42,1,405,770,227,1.0555268679763097,0.9843878418023013,0.09156873879622432,0.17571481590772536,0.12658509124608924,8.619599756796268e-06,8.181639908443899e-05,1.8953067996986113e-06,7.319679932764273e-05,-6.724292957097656e-06,7.992109228474038e-05,0.31735657260796407,0.31019412864114204,0.3192034540635653,-0.00716244396682203,0.0018468814556012458,-0.009009325422423275,ok
chapman_ptbxl,inceptiontime,42,2,405,849,556,1.0982600199565045,0.9843878418023013,0.17571481590772536,0.7788891981914564,0.36795412366930375,0.000425865472888188,0.0003499586736028112,0.0008107943260373962,-7.59067992853768e-05,0.00038492885314920817,-0.00046083565243458497,0.3255378404384293,0.29667463929887455,0.33052173863791734,-0.02886320113955476,0.004983898199488024,-0.033847099339042785,ok
chapman_ptbxl,inceptiontime,42,3,405,781,509,0.9226447116558825,0.9843878418023013,0.7788891981914564,1.0457498092502933,0.9448944945682027,0.0023999165220766625,0.000312398763625802,0.0008184485499275385,-0.0020875177584508604,-0.001581467972149124,-0.0005060497863017365,0.021117196346438733,0.024887360620932976,0.019659498039584295,0.0037701642744942428,-0.001457698306854438,0.005227862581348681,ok
chapman_ptbxl,inceptiontime,42,4,405,821,802,0.832924433586974,0.9843878418023013,1.0457498092502933,inf,1.1295464050127348,0.00286402154060702,0.0026294420019526044,0.004052906564963191,-0.00023457953865441573,0.001188885024356171,-0.0014234645630105867,0.002761421422795337,0.004210998467362026,0.0020995492754022882,0.0014495770445666894,-0.0006618721473930487,0.002111449191959738,ok
chapman_ptbxl,inceptiontime,43,0,405,781,72,0.9619288177597821,1.0389052969058246,-inf,0.09376211563592007,0.07356979551626709,2.5578814736960563e-05,8.148864442269967e-06,5.8147132549174765e-05,-1.7429950294690596e-05,3.25683178122142e-05,-4.99982681069048e-05,0.3263296372592856,0.3289679923804437,0.3232734998399026,0.00263835512115812,-0.003056137419382987,0.005694492540541107,ok
chapman_ptbxl,inceptiontime,43,1,405,806,229,0.9619759630411863,1.0389052969058246,0.09376211563592007,0.15951944906070994,0.12120707412024233,8.022788033523376e-06,4.856584044367514e-07,4.70517643780482e-05,-7.537129629086625e-06,3.902897634452483e-05,-4.656610597361145e-05,0.32315314057696704,0.3273168257523666,0.3184430290606638,0.004163685175399556,-0.004710111516303239,0.008873796691702796,ok
chapman_ptbxl,inceptiontime,43,2,405,806,464,1.1634999279661715,1.0389052969058246,0.15951944906070994,0.598550035554967,0.3018709186222784,0.0003276414598606151,0.000542764311752255,0.0001246317975061902,0.0002151228518916399,-0.00020300966235442492,0.0004181325142460648,0.3192269037339308,0.2747958930221309,0.3084834377517207,-0.04443101071179989,-0.010743465982210099,-0.03368754472958979,ok
chapman_ptbxl,inceptiontime,43,3,405,843,633,1.0591881562875198,1.0389052969058246,0.598550035554967,0.9587307752452252,0.8064081882642054,0.0013871332459850924,0.0022574103953259535,0.002007172722910127,0.0008702771493408611,0.0006200394769250346,0.0002502376724158265,0.023390324177762455,0.0170131801391136,0.0199332825377517,-0.006377144038648856,-0.0034570416400107537,-0.0029201023986381025,ok
chapman_ptbxl,inceptiontime,43,4,405,814,774,0.9108254643039795,1.0389052969058246,0.9587307752452252,inf,1.0995720414824883,0.0010584817204507169,0.0021491853042952913,0.000465348649911121,0.0010907035838445744,-0.0005931330705395959,0.0016838366543841703,0.004665706944402351,0.006933349292833477,0.003476053014136898,0.0022676423484311262,-0.001189653930265453,0.003457296278696579,ok
chapman_ptbxl,inceptiontime,44,0,405,846,72,1.215532636505514,1.0593891347337667,-inf,0.0617366986372133,0.04309154246453064,8.409199879752215e-07,0.00011904554789269746,2.4431014883346524e-06,0.00011820462790472224,1.602181500359431e-06,0.00011660244640436281,0.1914687146578286,0.18050821132265635,0.18912118489511706,-0.010960503335172261,-0.0023475297627115477,-0.008612973572460714,ok
chapman_ptbxl,inceptiontime,44,1,405,731,172,1.0138654202806436,1.0593891347337667,0.0617366986372133,0.12938628495263102,0.09178007584849515,3.515769467909362e-05,2.383445631758115e-05,1.2803844630438004e-06,-1.1323238361512474e-05,-3.387731021604982e-05,2.255407185453735e-05,0.39642760338967303,0.3950373147536242,0.3900938082105124,-0.001390288636048842,-0.006333795179160606,0.004943506543111764,ok
chapman_ptbxl,inceptiontime,44,2,405,837,463,1.1014156801682926,1.0593891347337667,0.12938628495263102,0.48402712326542296,0.25557174840288305,0.00034168608059089405,0.00018045396815069336,0.00030613973599780364,-0.00016123211244020068,-3.5546344593090405e-05,-0.00012568576784711028,0.34365776690762606,0.3182466423862102,0.3284331974574326,-0.025411124521415862,-0.01522456945019346,-0.010186555071222403,ok
chapman_ptbxl,inceptiontime,44,3,405,856,653,1.0490481098056559,1.0593891347337667,0.48402712326542296,0.895781667804024,0.710459217107557,0.0008573963538763988,0.0007494949038087216,0.0005095268716890934,-0.00010790145006767723,-0.0003478694821873055,0.00023996803211962826,0.02874949247712679,0.0228914344621808,0.02327169592451487,-0.005858058014945992,-0.0054777965526119216,-0.00038026146233407013,ok
chapman_ptbxl,inceptiontime,44,4,405,780,812,0.9402210881659092,1.0593891347337667,0.895781667804024,inf,1.0648985394326476,0.0008812596332329673,0.002756445690230654,0.0003743099783766132,0.0018751860569976868,-0.0005069496548563541,0.0023821357118540406,0.004972302585919679,0.006919546868121374,0.0024005165634898872,0.001947244282201695,-0.0025717860224297915,0.004519030304631487,ok
chapman_ptbxl,inceptiontime,45,0,405,798,71,0.8557940282209395,1.103969667968837,-inf,0.0574686511431009,0.042942120046939314,2.2892719777791883e-06,2.8309139129197237e-05,9.293997279556451e-06,2.601986715141805e-05,7.004725301777262e-06,1.9015141849640785e-05,0.22313109621812235,0.22700945910243944,0.21858227299677097,0.003878362884317088,-0.004548823221351389,0.008427186105668477,ok
chapman_ptbxl,inceptiontime,45,1,405,794,175,1.0803142815944096,1.103969667968837,0.0574686511431009,0.12973300023713988,0.08548042631221013,5.870980322857051e-05,1.4648139457504466e-06,9.454004326876115e-07,-5.724498928282007e-05,-5.77644027958829e-05,5.194135130628352e-07,0.4348748802082168,0.42596906177602917,0.42299188956803385,-0.008905818432187629,-0.011882990640182944,0.0029771722079953156,ok
chapman_ptbxl,inceptiontime,45,2,405,815,492,1.017686473219352,1.103969667968837,0.12973300023713988,0.6088985102916383,0.30995210599839834,0.0008448430139736047,0.0006328320477942782,0.0016113840963826865,-0.00021201096617932643,0.0007665410824090819,-0.0009785520485884082,0.3465972446293802,0.3407812920686437,0.3175849478062018,-0.00581595256073647,-0.029012296823178407,0.023196344262441937,ok
chapman_ptbxl,inceptiontime,45,3,405,807,527,1.2348790394586915,1.103969667968837,0.6088985102916383,0.8163954896914813,0.7256724736592955,0.00296447771802848,0.014395403725740323,0.007250865065577577,0.011430926007711843,0.004286387347549096,0.007144538660162746,0.025588726818489633,0.01135275730531053,0.017750174458578453,-0.014235969513179103,-0.00783855235991118,-0.006397417153267923,ok
chapman_ptbxl,inceptiontime,45,4,405,836,907,1.1870539315329351,1.103969667968837,0.8163954896914813,inf,0.9318982209403878,0.0044815069090934165,0.0015180380772455949,0.0018116230441310689,-0.002963468831847822,-0.002669883864962348,-0.000293584966885474,0.017675378454370533,0.005192571797521783,0.007869187090073913,-0.01248280665684875,-0.00980619136429662,-0.0026766152925521303,ok
chapman_ptbxl,inceptiontime,46,0,405,756,90,1.235474520018883,1.0741812157736539,-inf,0.02167915447518717,0.01431438043610483,2.455573988067238e-07,3.0337322518514128e-05,2.5744034982428592e-06,3.0091765119707405e-05,2.3288460994361357e-06,2.7762919020271267e-05,0.2707223588670023,0.2653477481972187,0.2695229773984132,-0.005374610669783619,-0.0011993814685891113,-0.004175229201194508,ok
chapman_ptbxl,inceptiontime,46,1,405,888,239,1.2166726128848246,1.0741812157736539,0.02167915447518717,0.08849637642811409,0.0462153876380262,0.00011774823914514886,2.989353974255253e-07,5.9033118123571636e-05,-0.00011744930374772334,-5.871512102157722e-05,-5.873418272614611e-05,0.3197937388723215,0.30570356909862895,0.3158573186316149,-0.01409016977369254,-0.003936420240706562,-0.010153749532985978,ok
chapman_ptbxl,inceptiontime,46,2,405,818,387,1.0298514998696253,1.0741812157736539,0.08849637642811409,0.48815562287547515,0.24742459042264073,0.00024279197767256746,9.924573939735018e-05,0.00016641285976681333,-0.00014354623827521728,-7.637911790575412e-05,-6.716712036946315e-05,0.2893741295171217,0.2840599171141347,0.27505148845587807,-0.0053142124029870175,-0.014322641061243646,0.009008428658256629,ok
