pair,arch,seed,method,ood_deltaECE,ood_ci_lo,ood_ci_hi,ood_ci_width,is_narrow,narrow_threshold,n_cal_est,n_test_est,n_patients_cal_est,n_patients_test_est,bootstrap_converged,cluster_sufficient,decay,diagnosis_reasons
chapman_ptbxl,inceptiontime,45,dirichlet,0.007974429939913041,0.003678892819162791,0.012150560779472868,0.008471667960310077,0,0.005,1112,2272,202,434,1,1,0.011526734814478409,
chapman_ptbxl,inceptiontime,45,em_prior,-0.1389102700247727,-0.14949846267702369,-0.1261427552924483,0.023355707384575375,0,0.005,1132,2292,202,434,1,1,-0.033077683793549084,
chapman_ptbxl,inceptiontime,45,bbse_prior,0.15657489961451415,0.14839001753776418,0.16470241840422198,0.0163124008664578,0,0.005,1152,2312,202,434,1,1,-0.1318128229059311,
chapman_ptbxl,inceptiontime,46,ts,0.016181346829211157,0.014185151534727955,0.01767190819995134,0.0034867566652233856,1,0.005,1012,2172,202,434,1,1,0.011355029451268915,extremely_narrow_ci
chapman_ptbxl,inceptiontime,46,platt,0.016151440602977768,0.010727730454675032,0.021841303600682663,0.011113573146007631,0,0.005,1032,2192,202,434,1,1,0.011519932864745027,
chapman_ptbxl,inceptiontime,46,isotonic,0.007935154251174081,0.0015816356612068415,0.013230967438833372,0.011649331777626531,0,0.005,1052,2212,202,434,1,1,0.003820072862898854,
chapman_ptbxl,inceptiontime,46,vector,-0.0006660556926257333,-0.006453804599779949,0.006093454911158931,0.01254725951093888,0,0.005,1072,2232,202,434,1,1,-0.007480750578049063,delta_ece_near_zero
chapman_ptbxl,inceptiontime,46,matrix,-0.016614820590345303,-0.020612797433849642,-0.011392628931498616,0.009220168502351026,0,0.005,1092,2252,202,434,1,1,-0.02114193603015477,
chapman_ptbxl,inceptiontime,46,dirichlet,-0.016675444673028672,-0.020855429731376794,-0.01115505424833802,0.009700375483038775,0,0.005,1112,2272,202,434,1,1,-0.02112748676589306,
chapman_ptbxl,inceptiontime,46,em_prior,0.15672429772657737,0.1464676678711862,0.16608614652026238,0.019618478649076176,0,0.005,1132,2292,202,434,1,1,0.06262650791074867,
chapman_ptbxl,inceptiontime,46,bbse_prior,0.07079513015297295,0.06451873822614378,0.07668598784424485,0.012167249618101075,0,0.005,1152,2312,202,434,1,1,0.053929943355068115,
chapman_ptbxl,resnet1d,42,ts,0.030877642434468888,0.028475623480934496,0.03173551302714954,0.003259889546215044,1,0.005,1012,2172,202,434,1,1,0.033996089872279166,extremely_narrow_ci
chapman_ptbxl,resnet1d,42,platt,0.027163321118839207,0.025943231697885094,0.028987375818537355,0.003044144120652261,1,0.005,1032,2192,202,434,1,1,0.02522458444255466,extremely_narrow_ci
chapman_ptbxl,resnet1d,42,isotonic,0.01668963419633329,0.012803817034792964,0.019663962118246708,0.006860145083453744,0,0.005,1052,2212,202,434,1,1,0.015383119318348628,
chapman_ptbxl,resnet1d,42,vector,0.025315384611975078,0.02400350289600276,0.02712038833628778,0.00311688544028502,1,0.005,1072,2232,202,434,1,1,0.02298235557361982,extremely_narrow_ci
chapman_ptbxl,resnet1d,42,matrix,0.024648673932042786,0.022221301115342783,0.028154849744529937,0.005933548629187154,0,0.005,1092,2252,202,434,1,1,0.02342323096049922,
chapman_ptbxl,resnet1d,42,dirichlet,0.024993251210719547,0.02261040888616101,0.028531992136010167,0.005921583249849156,0,0.005,1112,2272,202,434,1,1,0.023929249670548963,
chapman_ptbxl,resnet1d,42,em_prior,0.04348874556265164,0.034490950090748984,0.05404429172133924,0.019553341630590255,0,0.005,1132,2292,202,434,1,1,-0.013568493716823865,
chapman_ptbxl,resnet1d,42,bbse_prior,0.0468444394464928,0.03749232776389392,0.05550794230216825,0.018015614538274334,0,0.005,1152,2312,202,434,1,1,-0.0901826574972473,
chapman_ptbxl,resnet1d,43,ts,0.029094920575351985,0.028494207741659998,0.02976582648127743,0.001271618739617432,1,0.005,1012,2172,202,434,1,1,0.016293970223804646,extremely_narrow_ci
chapman_ptbxl,resnet1d,43,platt,0.032121051920980914,0.030630611432157506,0.03351567150605985,0.0028850600739023444,1,0.005,1032,2192,202,434,1,1,0.01988067141231504,extremely_narrow_ci
chapman_ptbxl,resnet1d,43,isotonic,0.01846683442858499,0.01589923347949299,0.020748398319520148,0.0048491648400271585,1,0.005,1052,2212,202,434,1,1,0.0054561276020880164,extremely_narrow_ci
chapman_ptbxl,resnet1d,43,vector,0.034426212470142215,0.03293691963205352,0.03626583411030015,0.003328914478246625,1,0.005,1072,2232,202,434,1,1,0.02293097153052543,extremely_narrow_ci
chapman_ptbxl,resnet1d,43,matrix,0.0,0.0,0.0,0.0,1,0.005,1092,2252,202,434,1,1,0.0,delta_ece_near_zero;extremely_narrow_ci
chapman_ptbxl,resnet1d,43,dirichlet,0.01092988483696461,0.007036799106137923,0.014619612290582486,0.007582813184444563,0,0.005,1112,2272,202,434,1,1,-0.00277981413571661,
chapman_ptbxl,resnet1d,43,em_prior,-0.003219725580360988,-0.011900207549595641,0.004842918862169772,0.016743126411765414,0,0.005,1132,2292,202,434,1,1,-0.03799189835969301,
chapman_ptbxl,resnet1d,43,bbse_prior,-0.025245052661082817,-0.03507116489393715,-0.018095655137018527,0.01697550975691862,0,0.005,1152,2312,202,434,1,1,-0.05039373051344051,
chapman_ptbxl,resnet1d,44,ts,0.017220026296650676,0.01681493266542008,0.017612390557254665,0.0007974578918345833,1,0.005,1012,2172,202,434,1,1,0.011321683594409873,extremely_narrow_ci
chapman_ptbxl,resnet1d,44,platt,0.01602884544642566,0.014656509177001738,0.01776078327295498,0.0031042740959532425,1,0.005,1032,2192,202,434,1,1,0.010485699522623277,extremely_narrow_ci
chapman_ptbxl,resnet1d,44,isotonic,0.015606441422547801,0.01320395683103632,0.01789271678287256,0.004688759951836241,1,0.005,1052,2212,202,434,1,1,0.012720627280938143,extremely_narrow_ci
chapman_ptbxl,resnet1d,44,vector,0.02076139684694933,0.018387609989178436,0.023656751366515485,0.0052691413773370485,0,0.005,1072,2232,202,434,1,1,0.01432877927146342,
chapman_ptbxl,resnet1d,44,matrix,0.0,0.0,0.0,0.0,1,0.005,1092,2252,202,434,1,1,0.0,delta_ece_near_zero;extremely_narrow_ci
chapman_ptbxl,resnet1d,44,dirichlet,0.008580310309615174,0.006009684455470013,0.011133435692162227,0.005123751236692215,0,0.005,1112,2272,202,434,1,1,0.0019031213857447025,
chapman_ptbxl,resnet1d,44,em_prior,-0.04558853315997746,-0.057611511776318465,-0.03305411500568443,0.024557396770634038,0,0.005,1132,2292,202,434,1,1,-0.15166592359041933,
chapman_ptbxl,resnet1d,44,bbse_prior,-0.0093313209376224,-0.019872023354088088,0.0015586893528236785,0.021430712706911766,0,0.005,1152,2312,202,434,1,1,-0.03732417837902843,
chapman_ptbxl,resnet1d,45,ts,-0.0035668879401379583,-0.0036401453848104942,-0.0034776032425225373,0.00016254214228795692,1,0.005,1012,2172,202,434,1,1,-0.00253272020050036,extremely_narrow_ci;low_decay_variance
chapman_ptbxl,resnet1d,45,platt,0.007082961881811511,0.001311099996147981,0.009643440318178974,0.008332340322030993,0,0.005,1032,2192,202,434,1,1,0.0012468408145250402,
chapman_ptbxl,resnet1d,45,isotonic,-0.0041297849412072485,-0.00791713554763034,-0.0003461528261861976,0.007570982721444142,0,0.005,1052,2212,202,434,1,1,-0.005032357624351516,
chapman_ptbxl,resnet1d,45,vector,-0.0025954804814621313,-0.006864670585264371,0.0006794047110702121,0.007544075296334583,0,0.005,1072,2232,202,434,1,1,-0.004140336780171852,
chapman_ptbxl,resnet1d,45,matrix,0.0,0.0,0.0,0.0,1,0.005,1092,2252,202,434,1,1,0.0,delta_ece_near_zero;extremely_narrow_ci
chapman_ptbxl,resnet1d,45,dirichlet,-0.005014314322374869,-0.012794745170078238,-0.00040519824549629994,0.012389546924581938,0,0.005,1112,2272,202,434,1,1,-0.005994744655245691,
chapman_ptbxl,resnet1d,45,em_prior,0.018888493560699993,0.0036022830235347943,0.03440010961212161,0.030797826588586815,0,0.005,1132,2292,202,434,1,1,-0.08486293788205229,
chapman_ptbxl,resnet1d,45,bbse_prior,-0.01447275490260258,-0.02706956502306757,-0.002316317824141834,0.024753247198925736,0,0.005,1152,2312,202,434,1,1,-0.08324598988546322,
chapman_ptbxl,resnet1d,46,ts,0.014890968848598418,0.013890797753952949,0.015356177903984773,0.0014653801500318243,1,0.005,1012,2172,202,434,1,1,0.019140194775311193,extremely_narrow_ci
chapman_ptbxl,resnet1d,46,platt,0.01126020315316234,0.00871074990776479,0.014046557236359336,0.005335807328594545,0,0.005,1032,2192,202,434,1,1,0.011326781820155823,
chapman_ptbxl,resnet1d,46,isotonic,-0.003895413114349683,-0.007487040727634509,-0.00016992110409717886,0.007317119623537331,0,0.005,1052,2212,202,434,1,1,-0.0035861445809666527,
chapman_ptbxl,resnet1d,46,vector,0.001008014988663819,-0.002308926785242079,0.005261002601265616,0.007569929386507695,0,0.005,1072,2232,202,434,1,1,-0.0018129558570526352,
chapman_ptbxl,resnet1d,46,matrix,0.0,0.0,0.0,0.0,1,0.005,1092,2252,202,434,1,1,0.0,delta_ece_near_zero;extremely_narrow_ci
chapman_ptbxl,resnet1d,46,dirichlet,-0.005732792911304879,-0.009899298537611784,-0.0016605402458931657,0.008238758291718619,0,0.005,1112,2272,202,434,1,1,-0.008551395905299762,
chapman_ptbxl,resnet1d,46,em_prior,0.07101628373782992,0.06329928463628082,0.07873966042014457,0.015440375783863758,0,0.005,1132,2292,202,434,1,1,-0.001559372064797046,
chapman_ptbxl,resnet1d,46,bbse_prior,-0.10163505500584308,-0.11023894199440244,-0.09252377192687855,0.01771517006752389,0,0.005,1152,2312,202,434,1,1,-0.05433510941365277,
cpsc_chapman,inceptiontime,42,ts,0.0064997659602444025,0.0061819065200056905,0.006673282155446612,0.0004913756354409217,1,0.005,1000,3958,200,791,1,1,0.003574899788059187,extremely_narrow_ci;low_decay_variance
cpsc_chapman,inceptiontime,42,platt,0.013794309525890114,0.009493181400398863,0.0154347486138218,0.005941567213422937,0,0.005,1020,3978,200,791,1,1,0.013855067996343725,
cpsc_chapman,inceptiontime,42,isotonic,-0.0056897841124845805,-0.007253697787588998,-0.0040709419201588925,0.003182755867430106,1,0.005,1040,3998,200,791,1,1,-0.0005970694800619229,extremely_narrow_ci
cpsc_chapman,inceptiontime,42,vector,0.01360790983375891,0.011449968927146217,0.014909470700875085,0.0034595017737288677,1,0.005,1060,4018,200,791,1,1,0.015767847942896998,extremely_narrow_ci
cpsc_chapman,inceptiontime,42,matrix,-0.0006760406716493361,-0.003014312007398823,0.0010454251981917388,0.004059737205590562,1,0.005,1080,4038,200,791,1,1,-0.007665855329353068,delta_ece_near_zero;extremely_narrow_ci
cpsc_chapman,inceptiontime,42,dirichlet,-0.0006829460577620627,-0.0029163113795176443,0.00123451085447985,0.004150822233997494,1,0.005,1100,4058,200,791,1,1,-0.007620389389892256,delta_ece_near_zero;extremely_narrow_ci
cpsc_chapman,inceptiontime,42,em_prior,-0.23480217449607055,-0.2469510856186962,-0.20984655424534843,0.037104531373347766,0,0.005,1120,4078,200,791,1,1,-0.03372641584083291,
cpsc_chapman,inceptiontime,42,bbse_prior,-0.11590479501511611,-0.12675993964435722,-0.09720378377887312,0.0295561558654841,0,0.005,1140,4098,200,791,1,1,-0.04795648078282792,
cpsc_chapman,inceptiontime,43,ts,0.020904821379457997,0.01995585387022902,0.02124414081830988,0.00128828694808086,1,0.005,1000,3958,200,791,1,1,0.022110950265837103,extremely_narrow_ci
cpsc_chapman,inceptiontime,43,platt,-0.011329515509690163,-0.015203092201399824,-0.00784092181804041,0.007362170383359413,0,0.005,1020,3978,200,791,1,1,-0.020039796926156102,
cpsc_chapman,inceptiontime,43,isotonic,-0.01566243252566832,-0.019207615130500323,-0.011907013307701933,0.0073006018227983905,0,0.005,1040,3998,200,791,1,1,-0.013638198265952257,
cpsc_chapman,inceptiontime,43,vector,-0.022776524450540084,-0.026225364307978186,-0.015866554189802116,0.01035881011817607,0,0.005,1060,4018,200,791,1,1,-0.03244881793421255,
cpsc_chapman,inceptiontime,43,matrix,-0.026809645185993713,-0.03086536756711053,-0.02115364888291931,0.009711718684191219,0,0.005,1080,4038,200,791,1,1,-0.03256579777055321,
cpsc_chapman,inceptiontime,43,dirichlet,-0.02733896645641455,-0.030942322296335905,-0.02247962553806258,0.008462696758273325,0,0.005,1100,4058,200,791,1,1,-0.032864222682473715,
cpsc_chapman,inceptiontime,43,em_prior,-0.04925895733209115,-0.052771697617545826,-0.0448801642956248,0.007891533321921024,0,0.005,1120,4078,200,791,1,1,0.008269069774500842,
cpsc_chapman,inceptiontime,43,bbse_prior,-0.013042872251808418,-0.025823273457874985,-0.0003715502503362725,0.025451723207538714,0,0.005,1140,4098,200,791,1,1,0.042323838581275176,
cpsc_chapman,inceptiontime,44,ts,0.01818115292649327,0.01603221275275804,0.01856039844276715,0.002528185690009111,1,0.005,1000,3958,200,791,1,1,0.0018293044227445793,extremely_narrow_ci;low_decay_variance
cpsc_chapman,inceptiontime,44,platt,0.00014959867859564574,-0.008881886898497832,0.00765043623102997,0.016532323129527803,0,0.005,1020,3978,200,791,1,1,-0.011303036742450496,delta_ece_near_zero
cpsc_chapman,inceptiontime,44,isotonic,-0.007319759463773438,-0.013526560085932946,-0.0004138897963450135,0.013112670289587933,0,0.005,1040,3998,200,791,1,1,-0.009203414943645776,
cpsc_chapman,inceptiontime,44,vector,-0.0031330748845592032,-0.012492253853613558,0.006210833013341966,0.018703086866955525,0,0.005,1060,4018,200,791,1,1,-0.011266207621312762,
cpsc_chapman,inceptiontime,44,matrix,0.0017826418986848572,-0.005863960427022295,0.008888632302689606,0.0147525927297119,0,0.005,1080,4038,200,791,1,1,-0.0060827089582026,
cpsc_chapman,inceptiontime,44,dirichlet,0.0016145582590243734,-0.005931232888765602,0.008949734589070977,0.014880967477836578,0,0.005,1100,4058,200,791,1,1,-0.006596770649142401,
cpsc_chapman,inceptiontime,44,em_prior,-0.12251236777811765,-0.12692758977459906,-0.11641720921519996,0.010510380559399096,0,0.005,1120,4078,200,791,1,1,-0.0020521650702795963,
cpsc_chapman,inceptiontime,44,bbse_prior,-0.14219901391035245,-0.1603453451172855,-0.12341206132658195,0.03693328379070354,0,0.005,1140,4098,200,791,1,1,-0.018554714739494466,
cpsc_chapman,inceptiontime,45,ts,0.024547169720729428,0.02413735831460585,0.024893629357918674,0.0007562710433128249,1,0.005,1000,3958,200,791,1,1,0.015467464459233537,extremely_narrow_ci
cpsc_chapman,inceptiontime,45,platt,0.02313630736690571,0.018793129349909954,0.02801894005024412,0.009225810700334167,0,0.005,1020,3978,200,791,1,1,0.010175505918962807,
cpsc_chapman,inceptiontime,45,isotonic,0.014387093386271893,0.01098378631131858,0.018940907024982495,0.007957120713663916,0,0.005,1040,3998,200,791,1,1,8.829820758007173e-05,
cpsc_chapman,inceptiontime,45,vector,0.03334133382472314,0.02514504673548645,0.04137367583188664,0.01622862909640019,0,0.005,1060,4018,200,791,1,1,0.017346707955418064,
cpsc_chapman,inceptiontime,45,matrix,0.06037837694738597,0.05306193475446844,0.0673329796355476,0.014271044881079165,0,0.005,1080,4038,200,791,1,1,0.053841205189395475,
cpsc_chapman,inceptiontime,45,dirichlet,0.060324029890781214,0.052855381182695046,0.06707365363560323,0.014218272452908187,0,0.005,1100,4058,200,791,1,1,0.053817006911312554,
cpsc_chapman,inceptiontime,45,em_prior,-0.07896073979224975,-0.09406266408236437,-0.06591177081115011,0.028150893271214256,0,0.005,1120,4078,200,791,1,1,-0.025331552739106297,
cpsc_chapman,inceptiontime,45,bbse_prior,-0.12323790051808725,-0.13683663688085634,-0.1090405568963692,0.027796079984487146,0,0.005,1140,4098,200,791,1,1,0.017582900985460864,
cpsc_chapman,inceptiontime,46,ts,0.002403796376480055,0.0023040852428724418,0.002437312454679351,0.00013322721180690934,1,0.005,1000,3958,200,791,1,1,0.0010318017551448969,extremely_narrow_ci;low_decay_variance
cpsc_chapman,inceptiontime,46,platt,0.010811905047380777,-0.004492721244184549,0.026128851380321786,0.030621572624506335,0,0.005,1020,3978,200,791,1,1,-0.0313235097523209,
cpsc_chapman,inceptiontime,46,isotonic,-0.0005280153043508706,-0.015834089084615734,0.015639674843922424,0.03147376392853816,0,0.005,1040,3998,200,791,1,1,-0.032851605045645216,delta_ece_near_zero
cpsc_chapman,inceptiontime,46,vector,0.026460941379874425,0.009272491314766582,0.04483216861995103,0.035559677305184445,0,0.005,1060,4018,200,791,1,1,-0.004895471886315977,
cpsc_chapman,inceptiontime,46,matrix,0.055328508602001156,0.03808328842864758,0.07168893684194498,0.0336056484132974,0,0.005,1080,4038,200,791,1,1,0.021429804891235416,
cpsc_chapman,inceptiontime,46,dirichlet,0.05522375608831363,0.03806954187472405,0.07159946103619343,0.03352991916146938,0,0.005,1100,4058,200,791,1,1,0.021322108438388228,
cpsc_chapman,inceptiontime,46,em_prior,-0.08384709759133874,-0.09087494827191395,-0.07726009797518757,0.013614850296726377,0,0.005,1120,4078,200,791,1,1,-0.03320498466044294,
cpsc_chapman,inceptiontime,46,bbse_prior,-0.10266256314666483,-0.10672147587540746,-0.09779760670902776,0.008923869166379703,0,0.005,1140,4098,200,791,1,1,-0.054322245618723855,
cpsc_chapman,resnet1d,42,ts,-0.000998351543500281,-0.0012139317694386579,-0.0008097371663174765,0.00040419460312118133,1,0.005,1000,3958,200,791,1,1,-0.0007585477047102399,delta_ece_near_zero;extremely_narrow_ci;low_decay_variance
cpsc_chapman,resnet1d,42,platt,-0.0066901468474414305,-0.011606509351345546,-0.0024286753412285297,0.009177834010117016,0,0.005,1020,3978,200,791,1,1,-0.004258739659269907,
cpsc_chapman,resnet1d,42,isotonic,0.0003814008202777802,-0.004263817220368259,0.0032559510089625997,0.007519768229330859,0,0.005,1040,3998,200,791,1,1,0.004195693298452589,delta_ece_near_zero
cpsc_chapman,resnet1d,42,vector,-0.0019004271160969338,-0.007113073979051635,0.0025701712064169027,0.009683245185468538,0,0.005,1060,4018,200,791,1,1,-0.0071113853416310165,
cpsc_chapman,resnet1d,42,matrix,-0.0004978761702795903,-0.004384192315351681,0.004472362883877602,0.008856555199229283,0,0.005,1080,4038,200,791,1,1,-0.01033548942873358,delta_ece_near_zero
cpsc_chapman,resnet1d,42,dirichlet,-0.0006970066992391111,-0.005726668491337945,0.0036710094227555175,0.009397677914093462,0,0.005,1100,4058,200,791,1,1,-0.010629369564049428,delta_ece_near_zero
cpsc_chapman,resnet1d,42,em_prior,0.06230581203473513,0.052709464701173124,0.06972418682646214,0.017014722125289018,0,0.005,1120,4078,200,791,1,1,0.08880838291137996,
cpsc_chapman,resnet1d,42,bbse_prior,0.042249897122543616,0.03253101906065652,0.04901793868176613,0.016486919621109604,0,0.005,1140,4098,200,791,1,1,0.06495348891034966,
cpsc_chapman,resnet1d,43,ts,0.009638137955253812,0.009412452323405866,0.009783239416690596,0.0003707870932847298,1,0.005,1000,3958,200,791,1,1,0.005865574454737302,extremely_narrow_ci
cpsc_chapman,resnet1d,43,platt,0.016932488160956508,0.013072084722977237,0.01972190857003361,0.006649823847056374,0,0.005,1020,3978,200,791,1,1,0.005880595971076735,
cpsc_chapman,resnet1d,43,isotonic,0.021008671050174274,0.019123458864806438,0.023416249904263022,0.0042927910394565845,1,0.005,1040,3998,200,791,1,1,0.02189348745417858,extremely_narrow_ci
cpsc_chapman,resnet1d,43,vector,0.017390768578248714,0.013059240643352543,0.02113837791013999,0.008079137266787448,0,0.005,1060,4018,200,791,1,1,0.0006237014171002891,
cpsc_chapman,resnet1d,43,matrix,0.014821537125845816,0.011358065792362863,0.019437902177332815,0.008079836384969952,0,0.005,1080,4038,200,791,1,1,-0.002937832451150521,
cpsc_chapman,resnet1d,43,dirichlet,0.014861261468385081,0.011525213514422681,0.019270604163397785,0.007745390648975104,0,0.005,1100,4058,200,791,1,1,-0.0028742762651092317,
cpsc_chapman,resnet1d,43,em_prior,-0.17115533395062416,-0.18119081597167871,-0.1591247753936488,0.02206604057802991,0,0.005,1120,4078,200,791,1,1,0.024761014260747394,
cpsc_chapman,resnet1d,43,bbse_prior,-0.0944542897136757,-0.10698858139416711,-0.08140835060749076,0.02558023078667636,0,0.005,1140,4098,200,791,1,1,-0.06353184870985212,
cpsc_chapman,resnet1d,44,ts,-0.01678764924882012,-0.017011161860696768,-0.016508548749923673,0.0005026131107730945,1,0.005,1000,3958,200,791,1,1,-0.0015763820283817669,extremely_narrow_ci;low_decay_variance
cpsc_chapman,resnet1d,44,platt,-0.012458113887966499,-0.022423788677697096,-0.0020353726026384354,0.02038841607505866,0,0.005,1020,3978,200,791,1,1,-0.02699159440582776,
cpsc_chapman,resnet1d,44,isotonic,-0.005929890494849155,-0.017091795926906208,0.006071714122934701,0.023163510049840907,0,0.005,1040,3998,200,791,1,1,-0.017851004090564306,
cpsc_chapman,resnet1d,44,vector,0.0006344504759986797,-0.011885521522051395,0.013877690911394682,0.025763212433446078,0,0.005,1060,4018,200,791,1,1,-0.017510395375594002,delta_ece_near_zero
cpsc_chapman,resnet1d,44,matrix,0.005877354431602935,-0.006816836761304314,0.019726770810063153,0.026543607571367468,0,0.005,1080,4038,200,791,1,1,-0.012970456173303804,
cpsc_chapman,resnet1d,44,dirichlet,0.005821384613189248,-0.007286351361355299,0.019425082018695555,0.026711433380050855,0,0.005,1100,4058,200,791,1,1,-0.012993353801988922,
cpsc_chapman,resnet1d,44,em_prior,-0.07357620885948446,-0.08073273270725348,-0.06554893782985703,0.015183794877396448,0,0.005,1120,4078,200,791,1,1,-0.022984513917693773,
cpsc_chapman,resnet1d,44,bbse_prior,-0.08232886420512013,-0.10073319264192994,-0.06356969624120537,0.03716349640072457,0,0.005,1140,4098,200,791,1,1,0.004996484999922848,
cpsc_chapman,resnet1d,45,ts,0.01805170062345785,0.014495411428108215,0.020798937758686156,0.00630352633057794,0,0.005,1000,3958,200,791,1,1,0.004327765387371368,low_decay_variance
cpsc_chapman,resnet1d,45,platt,0.01496323578769191,0.0079623408986429,0.019451108163228783,0.011488767264585883,0,0.005,1020,3978,200,791,1,1,-0.0009302579992347543,
cpsc_chapman,resnet1d,45,isotonic,-0.013038331720327923,-0.018508034809961417,-0.006663075929453398,0.01184495888050802,0,0.005,1040,3998,200,791,1,1,-0.020116103235255846,
cpsc_chapman,resnet1d,45,vector,0.009992179288455472,0.004012564814506224,0.013441021531873817,0.009428456717367592,0,0.005,1060,4018,200,791,1,1,-0.004876372715256634,
cpsc_chapman,resnet1d,45,matrix,0.0072881185368367865,0.0018084649208585859,0.012009588647537178,0.010201123726678592,0,0.005,1080,4038,200,791,1,1,-0.008462551439363926,
cpsc_chapman,resnet1d,45,dirichlet,0.007478681028541288,0.0017686261750686977,0.012094749914808346,0.010326123739739648,0,0.005,1100,4058,200,791,1,1,-0.00798885419417298,
cpsc_chapman,resnet1d,45,em_prior,-0.06525460664622983,-0.07972916746355187,-0.050058147122406825,0.029671020341145042,0,0.005,1120,4078,200,791,1,1,-0.01911781981898318,
cpsc_chapman,resnet1d,45,bbse_prior,-0.0902975434720313,-0.09919139403969726,-0.07990158003143541,0.019289814008261852,0,0.005,1140,4098,200,791,1,1,-0.050887418056127634,
cpsc_chapman,resnet1d,46,ts,0.0017085621714996724,0.0016110090040427026,0.0018617752992206894,0.0002507662951779868,1,0.005,1000,3958,200,791,1,1,-2.8822226332395062e-05,extremely_narrow_ci;low_decay_variance
cpsc_chapman,resnet1d,46,platt,-0.0029002267150886746,-0.0063731148242212815,0.0007156763785171985,0.00708879120273848,0,0.005,1020,3978,200,791,1,1,-0.008020841209530376,
cpsc_chapman,resnet1d,46,isotonic,-0.010106590350078604,-0.01542476447328118,-0.004426037343018837,0.010998727130262342,0,0.005,1040,3998,200,791,1,1,-0.006009807957272965,
cpsc_chapman,resnet1d,46,vector,-0.003677215965750935,-0.009537640480972161,0.0018293980439002258,0.011367038524872388,0,0.005,1060,4018,200,791,1,1,-0.008778469670882378,
cpsc_chapman,resnet1d,46,matrix,-0.0057050943953528,-0.012482658272892013,0.0010385638270024903,0.013521222099894504,0,0.005,1080,4038,200,791,1,1,-0.006514607021432337,
cpsc_chapman,resnet1d,46,dirichlet,-0.005577870221220707,-0.012322178755872304,0.0013469883408095604,0.013669167096681863,0,0.005,1100,4058,200,791,1,1,-0.0064583744920723475,
cpsc_chapman,resnet1d,46,em_prior,-0.13632269700785393,-0.14390403731224982,-0.12760449367027496,0.016299543641974862,0,0.005,1120,4078,200,791,1,1,-0.0201045763032002,
cpsc_chapman,resnet1d,46,bbse_prior,-0.17029532895459018,-0.17847083844974834,-0.16087567698206154,0.017595161467686804,0,0.005,1140,4098,200,791,1,1,-0.06319195257016971,
cpsc_ptbxl,inceptiontime,42,ts,0.006763388185642594,0.006611329220753913,0.006906905557888844,0.00029557633713493073,1,0.005,1000,2120,200,424,1,1,0.003838522013457378,extremely_narrow_ci;low_decay_variance
cpsc_ptbxl,inceptiontime,42,platt,0.01961499282458512,0.01514794988965931,0.023496128507201872,0.008348178617542562,0,0.005,1020,2140,200,424,1,1,0.01967575129503873,
cpsc_ptbxl,inceptiontime,42,isotonic,-0.019762218652634417,-0.02239817420351373,-0.015836683854739003,0.0065614903487747275,0,0.005,1040,2160,200,424,1,1,-0.01466950402021176,
cpsc_ptbxl,inceptiontime,42,vector,0.01608695320262854,0.011679876490138241,0.020839121270005298,0.009159244779867057,0,0.005,1060,2180,200,424,1,1,0.018246891311766628,
cpsc_ptbxl,inceptiontime,42,matrix,-0.013524077827257452,-0.016366930580383084,-0.010965651169459275,0.005401279410923809,0,0.005,1080,2200,200,424,1,1,-0.020513892484961185,
cpsc_ptbxl,inceptiontime,42,dirichlet,-0.013448836764464789,-0.016747976953343364,-0.010387537811379431,0.006360439141963933,0,0.005,1100,2220,200,424,1,1,-0.02038628009659498,
cpsc_ptbxl,inceptiontime,42,em_prior,0.07209437518014915,0.05352173257096085,0.09050182612594766,0.03698009355498681,0,0.005,1120,2240,200,424,1,1,0.07913888134289906,
cpsc_ptbxl,inceptiontime,42,bbse_prior,0.10321011858639623,0.08432755447200917,0.11924124259564144,0.03491368812363227,0,0.005,1140,2260,200,424,1,1,0.10088963522537087,
cpsc_ptbxl,inceptiontime,43,ts,0.02028273350373333,0.019843023113803492,0.02072107304248716,0.000878049928683667,1,0.005,1000,2120,200,424,1,1,0.021488862390112436,extremely_narrow_ci
cpsc_ptbxl,inceptiontime,43,platt,-0.00023155085013948362,-0.004003604552622892,0.0035466311012078955,0.007550235653830787,0,0.005,1020,2140,200,424,1,1,-0.008941832266605422,delta_ece_near_zero
cpsc_ptbxl,inceptiontime,43,isotonic,-0.010971105584942742,-0.016265942533791187,-0.006228905212107174,0.010037037321684013,0,0.005,1040,2160,200,424,1,1,-0.008946871325226681,
cpsc_ptbxl,inceptiontime,43,vector,-0.003733850545192763,-0.008228338828402227,0.001088607266854642,0.00931694609525687,0,0.005,1060,2180,200,424,1,1,-0.013406144028865231,
cpsc_ptbxl,inceptiontime,43,matrix,-0.020432233165284475,-0.025529875727822005,-0.01520817303662624,0.010321702691195764,0,0.005,1080,2200,200,424,1,1,-0.026188385749843977,
cpsc_ptbxl,inceptiontime,43,dirichlet,-0.020637556358801934,-0.026182031064785147,-0.015724677900482455,0.010457353164302692,0,0.005,1100,2220,200,424,1,1,-0.026162812584861094,
cpsc_ptbxl,inceptiontime,43,em_prior,-0.16386843270862456,-0.175579614808447,-0.151807202377949,0.02377241243049799,0,0.005,1120,2240,200,424,1,1,-0.1310579059844731,
cpsc_ptbxl,inceptiontime,43,bbse_prior,-0.004123077127448083,-0.010650764447120119,0.0038384551317225046,0.014489219578842624,0,0.005,1140,2260,200,424,1,1,-0.0238143145344015,
